ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,tok.ori.tgt,tok.mut.tgt,ori.alignment,mut.alignment,ori.sc_id,ori.tgt_sense,mut.sc_id,mut.tgt_sense,unfair,ori.right,mut.right,sc_id
"And from the chest, the thing was stolen!
","And from the chest , the thing was stolen ! ","And from the chest, the thing isstolen!
","And from the chest , the thing is stolen ! ",SimplePast,['stolen'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10","还把它从箱子里偷出来
",chest-3,os18,"从箱子里,那东西被偷走了!",从胸口里 东西就掉下来了!,"从 箱 子 里 , 那 东 西 被 偷 走 了 !",从 胸 口 里 东 西 就 掉 下 来 了 !,"0-0 1-0 1-3 2-2 2-4 3-1 4-7 5-6 6-8 7-9 7-10 7-12
","0-0 1-0 2-3 3-1 3-2 4-7 4-8 5-4 5-5 6-10 6-11
",0,"[('箱', 1)]",1,"[('胸', 1), ('口', 2)]",1,1,0,0
"how does this picture of beams that were cut by the demolition workers cleaning up the site show evidence of thermite?
",how does this picture of beams that were cut by the demolition workers cleaning up the site show evidence of thermite ? ,"how did this picture of beams that were cut by the demolition workers cleaning up the site show evidence of thermite?
",how did this picture of beams that were cut by the demolition workers cleaning up the site show evidence of thermite ? ,SimplePresent,['show '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22","我说不出他究竟叫什么名字.
",beam-5,cwmt,这幅被拆迁工砍掉的光束 清理现场的画面 怎么会显示有硫酸盐的痕迹呢?,这幅被拆迁工砍掉的梁子 清理现场的画面 怎么会显示有热水石的痕迹呢?,这 幅 被 拆 迁 工 砍 掉 的 光 束 清 理 现 场 的 画 面 怎 么 会 显 示 有 硫 酸 盐 的 痕 迹 呢 ?,这 幅 被 拆 迁 工 砍 掉 的 梁 子 清 理 现 场 的 画 面 怎 么 会 显 示 有 热 水 石 的 痕 迹 呢 ?,"0-0 1-0 2-0 3-1 4-8 5-9 5-10 6-11 8-6 8-7 9-2 11-3 11-4 12-5 13-11 13-12 14-17 16-13 16-14 17-21 17-22 18-29 19-27 19-29 20-28 20-30 20-31
","0-18 2-0 3-1 4-8 5-9 8-6 8-7 9-2 11-3 11-4 12-5 13-11 13-12 14-24 16-13 16-14 17-21 17-22 18-29 19-27 19-29 20-28 20-30 20-31
",1,"[('光', 9), ('束', 10)]",2,"[('梁', 9)]",1,0,1,2
"I have no change on me , and I will bring you some from my ba
","I have no change on me , and I will bring you some from my ba ","I had no change on me , and I will bring you some from my ba
","I had no change on me , and I will bring you some from my ba ",SimplePresent,['have '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","4.我身上没零钱，我会到我的包里拿零钱找你
",change-3,cwmt,我身上没零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零一零零零零零零零零零零零零零零零零零零零零零零零零零零零零零一零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零一零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零零,"我身上没有变化, 我会从我的面包带给你一些",我 身 上 没 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 一 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 一 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 一 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零 零,"我 身 上 没 有 变 化 , 我 会 从 我 的 面 包 带 给 你 一 些","0-0 2-3 3-127 4-1 12-114 15-288 15-289 15-290 15-291 15-292 15-293 15-294 15-295 15-296 15-297 15-298 15-299 15-300 15-301 15-302 15-303 15-304 15-305 15-306 15-307 15-308 15-309 15-310 15-311 15-312 15-313 15-314 15-315 15-316 15-317 15-318 15-319 15-320 15-321 15-322 15-323 15-324 15-325 15-326 15-327 15-328 15-329 15-330 15-331 15-332 15-333 15-334 15-335 15-336 15-337 15-338 15-339 15-340 15-341 15-342 15-343 15-344 15-345 15-346 15-347 15-348 15-349 15-350 15-351 15-352 15-353 15-354 15-355 15-356 15-357 15-358 15-359 15-360 15-361 15-362 15-363 15-364 15-365 15-366 15-367 15-368 15-369 15-370 15-371 15-372 15-373 15-374 15-375 15-376 15-377 15-378 15-379 15-380 15-381 15-382 15-383 15-384 15-385 15-386 15-387 15-388 15-389 15-390 15-391 15-392 15-393 15-394 15-395 15-396 15-397 15-398 15-399 15-400 15-401 15-402 15-403 15-404 15-405 15-406 15-407 15-408 15-409 15-410 15-411 15-412 15-413 15-414 15-415 15-416 15-417 15-418 15-419 15-420 15-421 15-422 15-423 15-424 15-425 15-426 15-427 15-428 15-429 15-430 15-431 15-432 15-433 15-434 15-435 15-436 15-437 15-438 15-439 15-440 15-441 15-442 15-443 15-444 15-445 15-446 15-447 15-448 15-449 15-450 15-451 15-452 15-453 15-454 15-455 15-456 15-457 15-458 15-459 15-460 15-461 15-462 15-463 15-464 15-465 15-466 15-467 15-468 15-469 15-470 15-471 15-472 15-473 15-474 15-475 15-476 15-477 15-478 15-479 15-480 15-481 15-482 15-483 15-484 15-485 15-486 15-487 15-488 15-489 15-490 15-491 15-492 15-493 15-494 15-495 15-496 15-497 15-498 15-499 15-500 15-501 15-502 15-503 15-504 15-505 15-506 15-507 15-508 15-509 15-510
","0-0 1-4 2-3 3-5 3-6 4-1 4-2 5-8 6-7 7-7 8-11 9-9 10-15 10-16 11-17 12-18 12-19 13-10 14-12 15-13
",0,"[('零', 127)]",1,"[('变', 5), ('化', 6)]",1,0,0,0
"There are plenty of places to plant a bug in his house.
",There are plenty of places to plant a bug in his house . ,"There were plenty of places to plant a bug in his house.
",There were plenty of places to plant a bug in his house . ,SimplePresent,['are '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13","他屋子里能放窃听器的地方太多了
",bug-8,os18,他家有很多地方可以放窃听器,他家有很多地方放虫子,他 家 有 很 多 地 方 可 以 放 窃 听 器,他 家 有 很 多 地 方 放 虫 子,"0-2 1-2 2-3 2-4 3-4 4-5 4-6 5-5 7-7 8-10 8-11 8-12 9-9 10-10 11-1
","0-2 1-2 2-3 2-4 3-4 4-5 4-6 5-5 6-5 6-7 7-6 8-8 10-9 11-9
",4,"[('窃', 10), ('听', 11), ('器', 12)]",3,"[('虫', 8)]",1,1,0,4
"Draw your spirit within so that there is no unevenness or discontinuity...
",Draw your spirit within so that there is no unevenness or discontinuity ... ,"Drew your spirit within so that there is no unevenness or discontinuity...
",Drew your spirit within so that there is no unevenness or discontinuity ... ,SimplePresent,['Draw '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13","拸妏衄側芧揭ㄛ拸妏衄剿紨誥＃
",spirit-2,os18,画出你的灵魂 以便没有不均匀和不连续...,将你的精神注入内心 这样就不会有不均和不连续性...,画 出 你 的 灵 魂 以 便 没 有 不 均 匀 和 不 连 续 . . .,将 你 的 精 神 注 入 内 心 这 样 就 不 会 有 不 均 和 不 连 续 性 . . .,"0-0 0-1 1-2 1-3 2-4 2-5 3-5 4-6 4-7 5-9 6-9 8-10 8-14 9-11 9-12 9-15 10-14 11-16 11-17 11-18 11-19
","0-5 1-1 1-2 2-3 2-4 3-6 3-7 3-8 4-10 5-9 5-10 6-14 7-14 8-15 8-18 9-16 9-19 10-21 11-20 11-22 11-23 11-24
",2,"[('灵', 4), ('魂', 5)]",3,"[('精', 3), ('神', 4)]",1,0,1,3
"The international capital gathers the degree disparity west China with the eastern area to be disparate.
",The international capital gathers the degree disparity west China with the eastern area to be disparate . ,"The international capital gathered the degree disparity west China with the eastern area to be disparate.
",The international capital gathered the degree disparity west China with the eastern area to be disparate . ,SimplePresent,['gathers '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17","国际资本在中国西部与东部地区的集聚程度差距悬殊。
",capital-2,um,国际资本收集了中国西部与东部地区差异程度差距的指数。,国际首都收集了中国西部与东部地区差异程度的差异。,国 际 资 本 收 集 了 中 国 西 部 与 东 部 地 区 差 异 程 度 差 距 的 指 数 。,国 际 首 都 收 集 了 中 国 西 部 与 东 部 地 区 差 异 程 度 的 差 异 。,"0-0 1-1 2-2 2-3 3-4 3-5 5-18 5-19 6-16 6-20 6-21 7-9 8-7 8-8 9-11 10-22 11-12 11-13 12-14 12-15 13-23 15-17
","0-0 1-1 2-2 2-3 3-4 3-5 5-18 5-19 6-16 7-9 8-7 8-8 9-11 10-20 11-12 11-13 12-14 12-15 15-22 15-23
",0,"[('资', 2), ('本', 3)]",3,"[('首', 2), ('都', 3)]",1,1,0,0
"This counter displays the number of domain local group memberships evaluations per second at authentication time.
",This counter displays the number of domain local group memberships evaluations per second at authentication time . ,"This counter displayed the number of domain local group memberships evaluations per second at authentication time.
",This counter displayed the number of domain local group memberships evaluations per second at authentication time . ,SimplePresent,['displays '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17","此计数器显示身份验证时每秒钟本地组成员身份列举的次数.
",counter-1,cwmt,此计数器显示在认证时间每秒对域名本地组成员进行评价的次数 。,该柜台显示认证时间每秒对域名本地组成员进行评价的次数 。,此 计 数 器 显 示 在 认 证 时 间 每 秒 对 域 名 本 地 组 成 员 进 行 评 价 的 次 数 。,该 柜 台 显 示 认 证 时 间 每 秒 对 域 名 本 地 组 成 员 进 行 评 价 的 次 数 。,"0-0 1-1 1-3 2-4 2-5 3-6 4-2 5-25 6-14 6-15 7-16 7-17 8-18 9-19 9-20 10-21 10-22 10-23 10-24 11-11 12-12 14-27 15-28
","0-0 1-1 1-2 2-3 2-4 3-4 4-25 5-12 6-12 6-13 7-14 7-15 8-16 9-17 9-18 10-19 10-20 10-21 10-22 11-9 12-10 14-25 15-26
",0,"[('计', 1), ('器', 3)]",7,"[('柜', 1), ('台', 2)]",1,1,0,0
"In all cases, proceedings involving the investigation or prosecution the alleged act of piracy must not have been initiated in another competent country or in an international court.
","In all cases , proceedings involving the investigation or prosecution the alleged act of piracy must not have been initiated in another competent country or in an international court . ","In all cases, proceedings involving the investigation or prosecutioned the alleged act of piracy must not have been initiated in another competent country or in an international court.
","In all cases , proceedings involving the investigation or prosecutioned the alleged act of piracy must not have been initiated in another competent country or in an international court . ",SimplePresent,['prosecution '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30","对于所有案件，必须是另一主管国家或国际法庭没有对指控的海盗行为启动调查或起诉程序。
",case-2,UNv1,"在所有情况下,涉及调查或起诉所指控的海盗行为的诉讼决不能在另一主管国家或国际法院提起。","在所有案件中,涉及调查或起诉所指控的海盗行为的诉讼程序决不能是在另一主管国家或国际法院提起的。","在 所 有 情 况 下 , 涉 及 调 查 或 起 诉 所 指 控 的 海 盗 行 为 的 诉 讼 决 不 能 在 另 一 主 管 国 家 或 国 际 法 院 提 起 。","在 所 有 案 件 中 , 涉 及 调 查 或 起 诉 所 指 控 的 海 盗 行 为 的 诉 讼 程 序 决 不 能 是 在 另 一 主 管 国 家 或 国 际 法 院 提 起 的 。","0-0 1-1 2-3 2-4 2-5 2-6 3-24 4-7 4-8 5-8 6-9 6-10 7-11 8-12 8-13 10-15 10-16 11-20 11-21 12-17 12-22 13-18 13-19 14-27 15-26 16-27 17-28 19-28 20-29 20-30 21-31 21-32 22-33 22-34 23-35 25-37 26-36 26-37 27-38 27-39 27-40
","0-0 1-1 2-3 3-23 3-24 3-25 3-26 4-7 4-8 5-9 6-9 6-10 7-11 8-13 10-15 10-16 11-20 11-21 12-17 12-22 13-18 13-19 14-29 15-28 16-29 18-12 19-31 20-32 20-33 21-34 21-35 22-37 22-39 23-38 25-40 26-40 27-41 27-42 27-43
",11,"[('情', 3), ('况', 4), ('下', 5), (',', 6)]",14,"[('案', 3)]",1,0,1,14
"He deposited the case in the left luggage office.
",He deposited the case in the left luggage office . ,"He deposit the case in the left luggage office.
",He deposit the case in the left luggage office . ,SimplePast,['deposited '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10","他把箱子放在行李寄存处。
",case-3,cwmt,他将案件存放在左边的行李办公室。,他把箱子存放在左边的行李办公室,他 将 案 件 存 放 在 左 边 的 行 李 办 公 室 。,他 把 箱 子 存 放 在 左 边 的 行 李 办 公 室,"0-0 1-1 1-4 1-5 2-3 3-2 4-6 5-9 6-7 6-8 7-10 7-11 8-12 8-13 8-14 8-15
","0-0 1-4 2-4 3-2 3-3 4-6 5-9 6-7 6-8 7-10 7-11 8-12 8-13 8-14
",14,"[('案', 2)]",12,"[('箱', 2), ('子', 3)]",1,0,1,12
"Upgrade to the latest Windows NT 3.51 service pack (SP4 or later) available from Microsoft.
",Upgrade to the latest Windows NT 3.51 service pack ( SP4 or later ) available from Microsoft . ,"Upgraded to the latest Windows NT 3.51 service pack (SP4 or later) available from Microsoft.
",Upgraded to the latest Windows NT 3.51 service pack ( SP4 or later ) available from Microsoft . ,SimplePresent,['Upgrade '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18","升级到 Microsoft 提供的最新 Windows NT 3.51 Service Pack（SP4 或更新版本）。
",pack-8,um,升级为微软可提供的最新Windows 3.51成套服务(SP4或以后)。,升级为微软可提供的最新视窗NT3.51服务包(SP4或以后)。,升 级 为 微 软 可 提 供 的 最 新 Windows 3.51 成 套 服 务 ( SP4 或 以 后 ) 。,升 级 为 微 软 可 提 供 的 最 新 视 窗 NT3.51 服 务 包 ( SP4 或 以 后 ) 。,"0-0 0-1 1-2 2-8 3-9 3-10 4-11 5-11 6-12 7-15 7-16 8-14 10-19 11-17 11-18 12-18 13-22 14-3
","0-0 0-1 1-2 2-8 3-9 3-10 4-11 4-12 5-10 6-13 7-14 7-15 8-16 9-13 10-19 11-17 11-18 12-18 13-22 14-3
",6,"[('套', 14)]",1,"[('包', 16)]",1,0,1,6
"Fixed a bug in garrison script for Sivas, which generated units in Ankara.
","Fixed a bug in garrison script for Sivas , which generated units in Ankara . ","Fix a bug in garrison script for Sivas, which generated units in Ankara.
","Fix a bug in garrison script for Sivas , which generated units in Ankara . ",SimplePast,['Fixed '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15","修正了一个剧本，在驻军瑟瓦斯，其产生的单位在安卡拉。
",bug-2,cwmt,"在Sivas的驻防脚本中固定一个窃听器,在安卡拉产生单位。","在西瓦斯的驻防脚本中修补一个错误, 在安卡拉产生了一些单位。","在 Sivas 的 驻 防 脚 本 中 固 定 一 个 窃 听 器 , 在 安 卡 拉 产 生 单 位 。","在 西 瓦 斯 的 驻 防 脚 本 中 修 补 一 个 错 误 , 在 安 卡 拉 产 生 了 一 些 单 位 。","0-1 0-8 0-9 1-10 1-11 2-12 2-13 2-14 3-7 4-3 4-4 5-5 5-6 7-17 8-15 9-20 9-21 10-22 10-23 11-16 12-18 12-19
","0-10 0-11 1-12 1-13 2-14 2-15 3-9 4-5 4-6 5-7 5-8 7-18 8-16 9-21 9-22 10-26 10-27 11-27 12-19 12-20 12-28
",4,"[('窃', 12), ('听', 13), ('器', 14)]",0,"[('错', 14), ('误', 15)]",1,0,1,0
"In this case, supposedly, these messages are hidden in electronic phenomena.
","In this case , supposedly , these messages are hidden in electronic phenomena . ","In this case, supposedly, these messages were hidden in electronic phenomena.
","In this case , supposedly , these messages were hidden in electronic phenomena . ",SimplePresent,['hidden '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14","这个例子，在电子现象当中藏有一些讯息，
",case-2,um,"在此情况下,据称,这些电文隐藏在电子现象中。","在本案中,据称,这些电文隐藏在电子现象中。","在 此 情 况 下 , 据 称 , 这 些 电 文 隐 藏 在 电 子 现 象 中 。","在 本 案 中 , 据 称 , 这 些 电 文 隐 藏 在 电 子 现 象 中 。","0-0 1-1 2-2 2-3 2-4 3-5 3-6 3-7 3-8 4-10 5-11 6-15 7-13 7-14 8-20 9-16 9-17 10-18 10-19
","0-0 1-8 2-1 2-2 3-4 3-5 3-6 3-7 4-9 5-10 6-14 7-12 7-13 8-19 9-15 9-16 10-17 10-18
",11,"[('情', 2), ('况', 3), ('下', 4)]",14,"[('本', 1), ('案', 2)]",1,1,0,11
"I order that their change be given back to them.
",I order that their change be given back to them . ,"I ordered that their change be given back to them.
",I ordered that their change be given back to them . ,SimplePresent,['order '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11","我宣布将零钱归还他们
",change-4,os18,我命令把他们的变更还给他们,我命令他们把零钱还给他们,我 命 令 把 他 们 的 变 更 还 给 他 们,我 命 令 他 们 把 零 钱 还 给 他 们,"0-0 1-1 1-2 2-3 3-4 3-5 3-6 4-7 4-8 5-8 6-10 7-9 8-10 9-12
","0-0 1-1 1-2 2-2 3-3 3-4 4-6 4-7 6-9 7-8 8-9 9-11
",1,"[('变', 7), ('更', 8)]",0,"[('零', 6), ('钱', 7)]",1,0,1,0
"It combines the Chinese seal, the art of calligraphy with a sporting feature cleverly.
","It combines the Chinese seal , the art of calligraphy with a sporting feature cleverly . ","It combined the Chinese seal, the art of calligraphy with a sporting feature cleverly.
","It combined the Chinese seal , the art of calligraphy with a sporting feature cleverly . ",SimplePresent,['combines '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","它巧妙地把中国印章篆刻和书法艺术与运动中的形象结合在一起。
",seal-4,cwmt,它把中国海豹、书法艺术 和体育特色 巧妙地结合在一起。,它把中国印章 书法艺术 和体育特色 巧妙地结合了起来,它 把 中 国 海 豹 、 书 法 艺 术 和 体 育 特 色 巧 妙 地 结 合 在 一 起 。,它 把 中 国 印 章 书 法 艺 术 和 体 育 特 色 巧 妙 地 结 合 了 起 来,"0-0 1-1 2-4 3-2 3-3 4-4 4-5 4-6 5-7 6-9 6-10 7-24 8-7 8-8 9-11 10-22 11-12 11-13 12-14 12-15 13-23
","0-0 1-3 2-1 2-3 3-2 4-4 4-5 5-9 6-8 8-6 8-7 9-10 10-15 11-11 11-12 12-13 12-14 13-21 13-22
",4,"[('海', 4), ('豹', 5), ('、', 6)]",0,"[('印', 4), ('章', 5)]",1,0,1,0
"The quarks have not only baryon number and charge but also lepton charge.
",The quarks have not only baryon number and charge but also lepton charge . ,"The quarks had not only baryon number and charge but also lepton charge.
",The quarks had not only baryon number and charge but also lepton charge . ,SimplePresent,['have '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14","夸克不仅带有重子数、电荷,而且也带有轻子荷。
",charge-8,um,"夸克人不仅拥有男爵的号码和电荷,而且还拥有莱普顿电荷。","夸克人不仅拥有男爵的号码和收费,而且还拥有莱普顿的收费。","夸 克 人 不 仅 拥 有 男 爵 的 号 码 和 电 荷 , 而 且 还 拥 有 莱 普 顿 电 荷 。","夸 克 人 不 仅 拥 有 男 爵 的 号 码 和 收 费 , 而 且 还 拥 有 莱 普 顿 的 收 费 。","0-2 1-0 1-1 2-6 3-3 4-4 5-5 6-10 6-11 6-13 7-12 8-14 9-16 10-18 11-21 11-22 11-23 12-26
","0-2 1-0 1-1 2-6 3-3 4-4 5-5 6-10 6-11 7-12 7-16 7-17 8-13 8-14 10-18 11-21 11-22 11-23 12-26 12-27
",11,"[('荷', 14)]",12,"[('收', 13), ('费', 14)]",1,1,0,11
"Then you start to run forward in order to be the lead.
",Then you start to run forward in order to be the lead . ,"Then you started to run forward in order to be the lead.
",Then you started to run forward in order to be the lead . ,SimplePresent,['start '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13","于是,你开始努力向前奔跑,争取领先.
",lead-11,cwmt,"然后,你开始向前走,以便成为领导者。","然后,你开始向前走 以便成为领先者。","然 后 , 你 开 始 向 前 走 , 以 便 成 为 领 导 者 。","然 后 , 你 开 始 向 前 走 以 便 成 为 领 先 者 。","0-0 0-1 1-3 2-4 2-5 3-6 4-8 5-7 6-9 7-10 7-11 7-13 8-12 9-12 10-16 11-14 11-15 11-17
","0-0 0-1 1-3 2-4 2-5 3-6 4-8 5-7 6-9 7-10 7-12 8-11 9-11 10-15 11-13 11-14 11-16
",13,"[('领', 14), ('导', 15), ('。', 17)]",4,"[('领', 13), ('先', 14), ('。', 16)]",1,0,1,4
"On the continent the market will be expecting German Ifo index to decline and help build a case that GDP growth in Q2 will weaken.
",On the continent the market will be expecting German Ifo index to decline and help build a case that GDP growth in Q2 will weaken . ,"On the continent the market will be expecting German Ifo index to decline and helped build a case that GDP growth in Q2 will weaken.
",On the continent the market will be expecting German Ifo index to decline and helped build a case that GDP growth in Q2 will weaken . ,SimplePresent,['help '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26","在欧洲市场，预计德国经济咨询研究所指数将下跌，这将导致房地产板块的GDP增长较慢。
",case-17,cwmt,"在非洲大陆上,市场预期德国Ifo指数会下降,有助于建立Q2GDP增长会减弱的立案。","在非洲大陆上,市场预期德国Ifo指数会下降,并有助于建立一个Q2GDP增长会减弱的情况。","在 非 洲 大 陆 上 , 市 场 预 期 德 国 Ifo 指 数 会 下 降 , 有 助 于 建 立 Q2GDP 增 长 会 减 弱 的 立 案 。","在 非 洲 大 陆 上 , 市 场 预 期 德 国 Ifo 指 数 会 下 降 , 并 有 助 于 建 立 一 个 Q2GDP 增 长 会 减 弱 的 情 况 。","0-0 1-2 2-1 2-3 2-4 3-5 4-7 4-8 5-16 6-16 7-9 7-10 8-11 8-12 9-13 10-14 10-15 11-16 12-17 12-18 13-19 14-21 15-23 15-24 16-20 17-33 19-25 20-26 20-27 21-29 22-25 22-29 22-30 23-28 24-34
","0-0 1-2 2-1 2-3 2-4 3-5 4-7 4-8 5-16 6-16 7-9 7-10 8-11 8-12 9-13 10-14 10-15 12-17 12-18 13-20 14-22 15-24 15-25 16-26 16-27 17-35 17-36 18-27 19-28 20-29 20-30 22-28 22-32 22-33 23-31 24-37
",14,"[('案', 33)]",11,"[('情', 35), ('况', 36)]",1,0,1,11
"And in this particular case, the ""X"" doesn't mark the spot.
","And in this particular case , the "" X "" does n't mark the spot . ","And in this particular case, the ""X"" didn't mark the spot.
","And in this particular case , the "" X "" did n't mark the spot . ",SimplePresent,['mark '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","但在這宗案件中 ""X""處並沒有顯出他的擊球位置
",case-4,os18,"在这个特定情况下,""X""没有标记点。","在这个特定案例中,""X""没有标记点。","在 这 个 特 定 情 况 下 , "" X "" 没 有 标 记 点 。","在 这 个 特 定 案 例 中 , "" X "" 没 有 标 记 点 。","0-1 1-0 2-1 2-2 3-3 3-4 4-5 4-6 4-7 4-8 5-8 6-9 6-10 6-11 7-12 8-14 8-15 9-14 10-16 10-17
","0-1 1-0 2-1 2-2 3-3 3-4 4-5 4-6 4-7 4-8 5-7 6-9 6-10 6-11 7-12 7-13 8-14 8-15 9-14 10-16 10-17
",11,"[('情', 5), ('况', 6), ('下', 7), (',', 8)]",14,"[('案', 5), ('例', 6), ('中', 7), (',', 8)]",1,1,0,11
"Do not search for gas leaks with a lighted match.
",Do not search for gas leaks with a lighted match . ,"Do not searched for gas leaks with a lighted match.
",Do not searched for gas leaks with a lighted match . ,SimplePresent,['search '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11","不要点燃火柴来寻找燃气泄露处。
",match-9,cwmt,不搜索有灯火匹配的气体泄漏 。,不要在有亮火柴的情况下搜索煤气泄漏。,不 搜 索 有 灯 火 匹 配 的 气 体 泄 漏 。,不 要 在 有 亮 火 柴 的 情 况 下 搜 索 煤 气 泄 漏 。,"0-0 1-0 2-1 2-2 3-8 4-9 4-10 5-11 5-12 8-4 8-5 9-6 9-7
","0-1 1-0 2-11 2-12 3-7 3-8 4-13 4-14 5-15 5-16 6-14 7-14 8-4 8-5 9-6
",4,"[('匹', 6), ('配', 7)]",1,"[('柴', 6)]",1,0,1,1
