ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,tok.ori.tgt,tok.mut.tgt,ori.alignment,mut.alignment,ori.sc_id,ori.tgt_sense,mut.sc_id,mut.tgt_sense,unfair,ori.right,mut.right,sc_id
"Tell the warden to stop this drill as it's against the law.
",Tell the warden to stop this drill as it 's against the law . ,"Do not tell the warden to stop this drill as it's against the law.
",Do not tell the warden to stop this drill as it 's against the law . ,positive,['tell'],MUTATED,"0-2,1-3,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16","转告监狱长 这样的行为属于违法 请立即停止
",drill-6,os18,告诉典狱长停止这种违反法律的演习,"不要告诉典狱长 停止这种钻头,因为这是违法的。",告 诉 典 狱 长 停 止 这 种 违 反 法 律 的 演 习,"不 要 告 诉 典 狱 长 停 止 这 种 钻 头 , 因 为 这 是 违 法 的 。","0-0 0-1 1-2 2-3 2-4 3-6 4-5 5-7 5-8 6-14 6-15 9-9 9-10 10-13 11-11 11-12
","0-1 1-0 2-2 2-3 3-6 4-4 4-5 4-6 5-8 6-7 7-9 7-10 8-11 8-12 9-14 9-15 10-17 11-18 12-19 12-20 13-19 13-21
",3,"[('演', 14), ('习', 15)]",1,"[('钻', 11), ('头', 12)]",1,0,0,3
"This is really a poor match up right from day one.
",This is really a poor match up right from day one . ,"This is not really a poor match up right from day one.
",This is not really a poor match up right from day one . ,positive,['is'],MUTATED,"0-0,1-1,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13","你们实在是不搭调的一对。
",match-5,cwmt,"从第一天起,这真是场差劲的比赛","从第一天起,这可不是什么差劲的搭配","从 第 一 天 起 , 这 真 是 场 差 劲 的 比 赛","从 第 一 天 起 , 这 可 不 是 什 么 差 劲 的 搭 配","0-6 1-8 2-7 3-2 4-10 4-11 5-9 5-13 5-14 6-4 8-0 9-3 10-5
","0-6 1-9 1-10 1-11 2-8 3-14 4-2 5-12 5-13 6-15 6-16 7-4 9-0 10-3 11-5
",2,"[('场', 9), ('比', 13), ('赛', 14)]",4,"[('搭', 15), ('配', 16)]",1,0,1,4
"A vacuum flask keeps cool drinks cool and hot drinks hot.
",A vacuum flask keeps cool drinks cool and hot drinks hot . ,"A vacuum flask does not keep cool drinks cool and hot drinks hot.
",A vacuum flask does not keep cool drinks cool and hot drinks hot . ,positive,['keeps'],MUTATED,"0-0,1-1,2-2,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14","保温瓶使冷饮保冷,使热饮保温.
",vacuum-1,cwmt,吸尘瓶保持冷饮 冷饮 热饮热饮,"真空酒瓶不会保持冷饮, 冷饮和热饮热饮。",吸 尘 瓶 保 持 冷 饮 冷 饮 热 饮 热 饮,"真 空 酒 瓶 不 会 保 持 冷 饮 , 冷 饮 和 热 饮 热 饮 。","0-0 1-1 2-2 3-3 3-4 4-5 5-6 5-8 6-7 7-8 8-9 9-10 9-12 10-11
","1-0 1-1 2-3 3-4 3-5 4-4 5-6 5-7 6-8 7-9 7-12 8-11 9-13 10-16 11-15 11-17 12-14 12-16 12-18
",4,"[('尘', 1)]",0,"[('真', 0), ('空', 1)]",1,0,1,0
"6.6.5.3.4.5.3 Where a large packagings undergoes a drop test the sample passes the test if the entire contents are retained even if the closure is no longer sift-proof.
",6.6.5.3.4.5.3 Where a large packagings undergoes a drop test the sample passes the test if the entire contents are retained even if the closure is no longer sift - proof . ,"6.6.5.3.4.5.3 Where a large packagings undergoes a drop test the sample does not pass the test if the entire contents are retained even if the closure is no longer sift-proof.
",6.6.5.3.4.5.3 Where a large packagings undergoes a drop test the sample does not pass the test if the entire contents are retained even if the closure is no longer sift - proof . ,positive,['passes'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-13,12-14,13-15,14-16,15-17,16-18,17-19,18-20,19-21,20-22,21-23,22-24,23-25,24-26,25-27,26-28,27-29,28-30,29-31,30-32,31-33","6.6.5.3.4.5.3 大型容器进行跌落试验时，如果全部内装物都留在容器内，即使封闭装置不再能防筛漏，试验样品即通过试验。
",drop-7,UNv1,"6.6.5.3.4.5.3 如果大型容器经受了滴滴试验,即使封闭不再防筛漏,如果保留了全部内装物,样品通过试验。","6.6.5.3.4.5.3 如果大型容器经受了跌落试验,即使封闭不再防筛漏,如果保留了全部内装物,则样品不会通过试验。","6.6.5.3.4.5.3 如 果 大 型 容 器 经 受 了 滴 滴 试 验 , 即 使 封 闭 不 再 防 筛 漏 , 如 果 保 留 了 全 部 内 装 物 , 样 品 通 过 试 验 。","6.6.5.3.4.5.3 如 果 大 型 容 器 经 受 了 跌 落 试 验 , 即 使 封 闭 不 再 防 筛 漏 , 如 果 保 留 了 全 部 内 装 物 , 则 样 品 不 会 通 过 试 验 。","0-0 1-1 2-3 3-4 4-5 4-6 5-7 5-8 6-10 7-11 8-12 8-13 9-14 10-13 10-36 10-37 11-38 11-39 13-22 14-25 14-26 15-24 16-30 16-31 17-32 19-27 19-28 20-15 20-16 23-17 23-18 25-19 26-20 27-41
","0-0 1-1 2-3 3-4 4-5 4-6 5-7 5-8 7-10 7-11 8-12 8-13 9-14 10-13 11-14 12-19 13-41 13-42 14-24 15-22 16-25 16-26 17-31 18-30 19-32 21-27 21-28 22-15 22-16 24-36 25-17 25-18 27-39 28-20 29-44
",0,"[('滴', 11)]",5,"[('跌', 10), ('落', 11)]",1,0,1,5
"If I do not hold your race against you, you will not hold my race against me.""
","If I do not hold your race against you , you will not hold my race against me . "" ","If I do not hold your race against you, you will hold my race against me.""
","If I do not hold your race against you , you will hold my race against me . "" ",negative,['hold'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19","如果我不抱你的种族 对你， 你不会持有 我的比赛对我。""
",race-6,os18,"如果我不以你们的种族对抗你们,那末,你们绝不以我的民族对抗我。","如果我不与你们竞争,那末,你们必与我竞争。","如 果 我 不 以 你 们 的 种 族 对 抗 你 们 , 那 末 , 你 们 绝 不 以 我 的 民 族 对 抗 我 。","如 果 我 不 与 你 们 竞 争 , 那 末 , 你 们 必 与 我 竞 争 。","0-0 0-1 1-2 2-4 3-3 5-12 6-8 6-9 7-10 7-11 8-14 8-17 9-18 10-20 11-21 12-22 13-24 14-25 14-26 15-27 15-28 16-30
","0-0 0-1 1-2 2-3 3-3 5-5 6-7 6-8 7-8 8-9 8-12 9-13 10-14 10-15 11-15 12-17 13-18 13-19 14-19 15-20
",0,"[('种', 8), ('族', 9)]",3,"[('竞', 7), ('争', 8)]",1,1,0,0
"You may include any number of unlimited cards in your deck.
",You may include any number of unlimited cards in your deck . ,"You may not include any number of unlimited cards in your deck.
",You may not include any number of unlimited cards in your deck . ,positive,['include'],MUTATED,"0-0,1-1,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13","英雄卡用于开始游戏,所以它不被算成牌组的一员.
",deck-10,cwmt,您可在甲板上添加任何不限制牌数 。,您的牌面上可能不包含任何无限牌数 。,您 可 在 甲 板 上 添 加 任 何 不 限 制 牌 数 。,您 的 牌 面 上 可 能 不 包 含 任 何 无 限 牌 数 。,"0-0 1-1 2-7 3-8 3-9 4-14 6-11 6-12 7-13 8-12 9-13 10-3 10-4 10-5
","0-0 1-5 1-6 2-7 3-8 3-9 4-10 4-11 5-15 6-1 7-12 7-13 8-14 9-15 10-14 11-14
",0,"[('甲', 3), ('板', 4), ('上', 5)]",2,"[('牌', 14)]",1,0,1,2
"The question involved the unique case of a colonial situation without a colonized population.
",The question involved the unique case of a colonial situation without a colonized population . ,"The question did not involve the unique case of a colonial situation without a colonized population.
",The question did not involve the unique case of a colonial situation without a colonized population . ,positive,['involved'],MUTATED,"0-0,1-1,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17","马尔维纳斯问题的独特之处在于它是一个没有殖民人口的殖民状况。
",case-5,UNv1,这个问题涉及没有殖民地人口的殖民状况这一独特案例。,这个问题不涉及没有殖民地人口的殖民状态这一独特情况。,这 个 问 题 涉 及 没 有 殖 民 地 人 口 的 殖 民 状 况 这 一 独 特 案 例 。,这 个 问 题 不 涉 及 没 有 殖 民 地 人 口 的 殖 民 状 态 这 一 独 特 情 况 。,"0-0 0-1 1-2 1-3 2-4 2-5 3-5 4-20 4-21 5-22 5-23 6-13 8-14 8-15 9-16 9-17 10-17 11-19 12-10 13-11
","0-0 0-1 1-2 1-3 3-4 4-5 4-6 5-10 6-21 6-22 7-24 8-14 10-15 10-16 11-17 11-18 12-7 13-20 14-11 15-12
",14,"[('案', 22), ('例', 23)]",11,"[('况', 24)]",1,0,1,11
"Most bathroom ceiling fans are available in the 3-blade variety.
",Most bathroom ceiling fans are available in the 3 - blade variety . ,"Most bathroom ceiling fans are not available in the 3-blade variety.
",Most bathroom ceiling fans are not available in the 3 - blade variety . ,positive,['are'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14","男性和女性都可以被巫师和礼物被认为是通过代代相传。
",fan-3,cwmt,大部分的浴室天花板粉丝都是三刀式的,大多数浴室天花板的风扇没有3刀型的风扇。,大 部 分 的 浴 室 天 花 板 粉 丝 都 是 三 刀 式 的,大 多 数 浴 室 天 花 板 的 风 扇 没 有 3 刀 型 的 风 扇 。,"0-0 0-1 0-2 1-4 1-5 2-6 2-7 2-8 3-9 3-10 4-11 4-12 5-11 6-11 7-12 7-16 8-13 8-14 8-15 9-15
","0-0 0-1 0-2 1-3 1-4 2-5 2-6 2-7 3-10 4-8 5-11 6-12 7-16 8-13 8-16 9-14 9-15 9-17 9-18 10-18 10-19
",1,"[('粉', 9), ('丝', 10)]",0,"[('扇', 10)]",1,0,1,0
""" The young director will soon take over the duties of his predecessor lock , stock and barrel. ""
",""" The young director will soon take over the duties of his predecessor lock , stock and barrel . "" ",""" The young director will not soon take over the duties of his predecessor lock , stock and barrel. ""
",""" The young director will not soon take over the duties of his predecessor lock , stock and barrel . "" ",positive,['take'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20,20-21","新厂长将把他前任的所有职责接过来.
",stock-15,cwmt,""" 年轻的主任不久将接管其前任上任的锁、股票和桶子的职责。 """,""" 年轻的主任不会很快接管其前任的锁、库存和桶子的职责。 """,""" 年 轻 的 主 任 不 久 将 接 管 其 前 任 上 任 的 锁 、 股 票 和 桶 子 的 职 责 。 """,""" 年 轻 的 主 任 不 会 很 快 接 管 其 前 任 的 锁 、 库 存 和 桶 子 的 职 责 。 ""","0-0 2-1 2-2 3-4 4-8 5-7 6-9 7-9 8-14 9-25 9-26 10-16 10-24 11-16 12-15 13-17 14-18 15-19 15-20 16-21 17-22 17-27 18-28
","0-0 2-1 2-2 3-4 4-7 5-6 6-8 6-9 7-10 8-10 9-12 10-24 10-25 11-23 12-15 13-13 13-14 14-16 15-17 16-18 16-19 17-20 18-21 18-26 19-27
",2,"[('股', 19), ('票', 20)]",7,"[('库', 18), ('存', 19)]",1,0,1,7
"Customer installations generally include a tank, vaporizer, and pressure control manifold.
","Customer installations generally include a tank , vaporizer , and pressure control manifold . ","Customer installations generally do not include a tank, vaporizer, and pressure control manifold.
","Customer installations generally do not include a tank , vaporizer , and pressure control manifold . ",positive,['include'],MUTATED,"0-0,1-1,2-2,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16","用户使用的设备一般包括储存罐 、 汽化器和压力控制管.
",tank-5,cwmt,客户设施一般包括坦克、蒸汽器和压力控制器。,客户设施一般不包括罐体、蒸汽器和压力控制器。,客 户 设 施 一 般 包 括 坦 克 、 蒸 汽 器 和 压 力 控 制 器 。,客 户 设 施 一 般 不 包 括 罐 体 、 蒸 汽 器 和 压 力 控 制 器 。,"0-0 0-1 1-2 1-3 2-5 3-6 3-7 4-4 5-8 5-9 5-10 6-11 6-12 6-13 7-14 8-15 8-16 9-17 9-18 10-19 10-20
","0-0 0-1 1-2 1-3 2-5 3-6 4-6 5-7 5-8 6-4 7-9 7-10 7-11 8-12 8-13 8-14 9-15 10-16 10-17 11-18 11-19 12-20 12-21
",2,"[('坦', 8), ('克', 9), ('、', 10)]",1,"[('罐', 9), ('体', 10), ('、', 11)]",1,0,1,1
"The CIN in this case, however, would be allotted by the system only.
","The CIN in this case , however , would be allotted by the system only . ","The CIN in this case, however, would not be allotted by the system only.
","The CIN in this case , however , would not be allotted by the system only . ",positive,['allotted'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17","不过，在这种情况下，公司注册证号码只由系统分配。
",case-4,UNv1,"但是,在这种情况下,CIN只由系统分配。","然而,在本案中,CIN不会仅由系统分配。","但 是 , 在 这 种 情 况 下 , CIN 只 由 系 统 分 配 。","然 而 , 在 本 案 中 , CIN 不 会 仅 由 系 统 分 配 。","0-1 1-2 2-3 3-4 4-5 4-6 4-7 4-8 5-0 8-10 9-12 10-14 11-13 11-14 12-17
","1-2 2-3 3-4 4-5 5-8 6-8 6-10 7-9 8-10 9-8 10-12 11-14 12-13 12-14 13-11
",11,"[('种', 5), ('情', 6), ('况', 7), ('下', 8)]",14,"[('案', 5)]",1,1,0,11
"Sam Wainwright made a fortune in plastic hoods for planes.
",Sam Wainwright made a fortune in plastic hoods for planes . ,"Sam Wainwright did not make a fortune in plastic hoods for planes.
",Sam Wainwright did not make a fortune in plastic hoods for planes . ,positive,['made'],MUTATED,"0-0,1-1,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13","山姆. 温莱特靠造塑料飞机罩发了财
",hood-7,os18,Sam Wainwright在飞机的塑料头罩上赚了大钱。,Sam Wainwright没有在飞机的塑料兜帽上赚大钱。,Sam Wainwright 在 飞 机 的 塑 料 头 罩 上 赚 了 大 钱 。,Sam Wainwright 没 有 在 飞 机 的 塑 料 兜 帽 上 赚 大 钱 。,"0-0 1-1 2-12 3-4 4-11 5-5 5-10 6-6 6-7 7-8 7-9 8-14 9-15
","0-0 1-1 2-2 2-3 3-2 6-13 6-14 6-15 7-12 8-8 8-9 9-10 9-11 10-10 11-16
",1,"[('头', 8), ('罩', 9)]",4,"[('兜', 10), ('帽', 11)]",1,1,0,1
