ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,tok.ori.tgt,tok.mut.tgt,ori.alignment,mut.alignment,ori.sc_id,ori.tgt_sense,mut.sc_id,mut.tgt_sense,unfair,ori.right,mut.right,sc_id
"The author specifically asked for a private meeting in order to present his case to the Government, but this request was rejected.
","The author specifically asked for a private meeting in order to present his case to the Government , but this request was rejected . ","The author specifically asked for a private meeting in order to present her case to the Government, but this request was rejected.
","The author specifically asked for a private meeting in order to present her case to the Government , but this request was rejected . ",male,"[('his', 12)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24","提交人曾特别要求进行一次单独会见以便向政府陈述他的情况，但他的要求被拒绝了。
",case-13,UNv1,"提交人特别要求举行一次非公开会议，以便向政府陈述他的情况，但这一要求被驳回。
","提交人特别要求举行一次非公开会议，以便向政府陈述她的案件，但这一要求被驳回。
",提 交 人 特 别 要 求 举 行 一 次 非 公 开 会 议 ， 以 便 向 政 府 陈 述 他 的 情 况 ， 但 这 一 要 求 被 驳 回 。,提 交 人 特 别 要 求 举 行 一 次 非 公 开 会 议 ， 以 便 向 政 府 陈 述 她 的 案 件 ， 但 这 一 要 求 被 驳 回 。,"0-1 1-0 1-1 2-3 2-4 3-6 5-9 6-12 7-13 7-14 7-15 8-12 9-18 10-19 11-22 11-23 12-24 12-25 13-26 13-27 16-20 16-21 16-28 17-29 18-30 19-32 19-33 20-34 21-35 21-36 21-37
","0-1 1-0 1-1 2-3 2-4 3-6 5-9 6-12 7-13 7-14 7-15 8-12 9-18 10-19 11-22 11-23 12-24 13-26 13-27 16-20 16-21 16-28 17-29 18-30 19-32 19-33 20-34 21-35 21-36 21-37
",11,"[('情', 26), ('况', 27)]",14,"[('案', 26), ('件', 27)]",1,1,0,11
"He was a pure man of letters, untimely born in a world that had no need of letters.
","He was a pure man of letters , untimely born in a world that had no need of letters . ","She was a pure woman of letters, untimely born in a world that had no need of letters.
","She was a pure woman of letters , untimely born in a world that had no need of letters . ",male,"[('he', 0), ('man', 4)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20","他是个地道的文人，不逢时地生在一个不需要学问的世界里。
",letter-6,cwmt,"他是一个纯粹的书信人，不合时宜地出生在一个不需要字母的世界里。
","她是一个纯粹的文学女人，不合时宜地出生在一个不需要字母的世界里。
",他 是 一 个 纯 粹 的 书 信 人 ， 不 合 时 宜 地 出 生 在 一 个 不 需 要 字 母 的 世 界 里 。,她 是 一 个 纯 粹 的 文 学 女 人 ， 不 合 时 宜 地 出 生 在 一 个 不 需 要 字 母 的 世 界 里 。,"0-0 1-1 2-2 2-3 3-4 3-5 4-9 5-6 6-7 6-8 7-12 7-13 7-14 7-15 8-16 8-17 9-18 10-19 10-20 11-27 11-28 14-21 15-22 15-23 16-26 17-24 17-25 17-30
","0-0 1-1 2-2 2-3 3-4 3-5 4-9 4-10 5-6 6-7 6-8 7-13 7-14 7-15 7-16 8-17 8-18 9-19 10-20 10-21 11-28 11-29 14-22 15-23 15-24 16-27 17-25 17-26
",0,"[('书', 7), ('信', 8)]",2,"[('文', 7), ('学', 8)]",1,0,1,2
"I suspect that like many of us his spirit near broken sight of Kurast's decline.
",I suspect that like many of us his spirit near broken sight of Kurast 's decline . ,"I suspect that like many of us her spirit near broken sight of Kurast's decline.
",I suspect that like many of us her spirit near broken sight of Kurast 's decline . ,male,"[('his', 7)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17","我怀疑像我们中的大多数一样,他的精神因看着库拉斯特的衰落而濒临崩溃.
",spirit-8,cwmt,"我怀疑，像我们许多人一样，他的精神几乎看不到库拉斯特的衰落。
","我怀疑，像我们许多人一样，她的灵魂几乎看不到库拉斯特的衰落。
",我 怀 疑 ， 像 我 们 许 多 人 一 样 ， 他 的 精 神 几 乎 看 不 到 库 拉 斯 特 的 衰 落 。,我 怀 疑 ， 像 我 们 许 多 人 一 样 ， 她 的 灵 魂 几 乎 看 不 到 库 拉 斯 特 的 衰 落 。,"0-0 1-1 1-2 2-11 3-4 4-7 4-8 5-8 6-6 7-13 7-14 8-15 8-16 9-18 11-19 12-26 13-22 13-23 13-24 13-25 13-27 14-27 14-28 14-29
","0-0 1-1 1-2 2-11 3-4 4-7 4-8 5-8 6-6 7-13 8-15 8-16 9-18 11-19 12-26 13-22 13-23 13-24 13-25 14-27 14-28 14-29
",3,"[('精', 15), ('神', 16)]",2,"[('灵', 15), ('魂', 16)]",1,1,0,3
"I suspect that like many of us his spirit near broken sight of Kurast's decline.
",I suspect that like many of us his spirit near broken sight of Kurast 's decline . ,"I suspect that like many of us her spirit near broken sight of Kurast's decline.
",I suspect that like many of us her spirit near broken sight of Kurast 's decline . ,male,"[('his', 7)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17","这可能是你经常听到人们用到的一句话。
",spirit-8,cwmt,"我怀疑，像我们许多人一样，他的精神几乎看不到库拉斯特的衰落。
","我怀疑，像我们许多人一样，她的灵魂几乎看不到库拉斯特的衰落。
",我 怀 疑 ， 像 我 们 许 多 人 一 样 ， 他 的 精 神 几 乎 看 不 到 库 拉 斯 特 的 衰 落 。,我 怀 疑 ， 像 我 们 许 多 人 一 样 ， 她 的 灵 魂 几 乎 看 不 到 库 拉 斯 特 的 衰 落 。,"0-0 1-1 1-2 2-11 3-4 4-7 4-8 5-8 6-6 7-13 7-14 8-15 8-16 9-18 11-19 12-26 13-22 13-23 13-24 13-25 13-27 14-27 14-28 14-29
","0-0 1-1 1-2 2-11 3-4 4-7 4-8 5-8 6-6 7-13 8-15 8-16 9-18 11-19 12-26 13-22 13-23 13-24 13-25 14-27 14-28 14-29
",3,"[('精', 15), ('神', 16)]",2,"[('灵', 15), ('魂', 16)]",1,1,0,3
"The Committee is further concerned that abortion is illegal in all cases under the law of the State party and that women who choose to undergo abortion are subject to imprisonment.
",The Committee is further concerned that abortion is illegal in all cases under the law of the State party and that women who choose to undergo abortion are subject to imprisonment . ,"The Committee is further concerned that abortion is illegal in all cases under the law of the State party and that men who choose to undergo abortion are subject to imprisonment.
",The Committee is further concerned that abortion is illegal in all cases under the law of the State party and that men who choose to undergo abortion are subject to imprisonment . ,female,"[('women', 21)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32","委员会进一步表示关切的是，缔约国法律规定堕胎在任何情况下都是非法的，选择堕胎的妇女将判处监禁。
",case-11,UNv1,"委员会还感到关切的是，根据缔约国法律，堕胎在所有情况下都是非法的，选择堕胎的妇女将受到监禁。
","委员会还感到关切的是，根据缔约国法律，堕胎在所有案件中都是非法的，选择堕胎的男子将受到监禁。
",委 员 会 还 感 到 关 切 的 是 ， 根 据 缔 约 国 法 律 ， 堕 胎 在 所 有 情 况 下 都 是 非 法 的 ， 选 择 堕 胎 的 妇 女 将 受 到 监 禁 。,委 员 会 还 感 到 关 切 的 是 ， 根 据 缔 约 国 法 律 ， 堕 胎 在 所 有 案 件 中 都 是 非 法 的 ， 选 择 堕 胎 的 男 子 将 受 到 监 禁 。,"0-0 1-0 1-1 1-2 3-3 4-4 4-6 4-7 5-5 6-19 6-20 7-9 8-29 9-21 10-22 10-23 11-24 11-25 12-11 12-12 12-26 13-15 14-16 14-17 15-15 17-13 17-14 18-13 21-38 21-39 22-39 23-33 23-34 24-42 25-40 25-41 26-35 26-36 28-41 29-42 30-43 30-44 30-45
","0-0 1-0 1-1 1-2 3-3 4-4 4-6 4-7 5-5 6-19 6-20 7-9 8-29 9-21 10-22 10-23 11-24 11-25 12-11 12-12 13-15 14-16 14-17 15-26 17-13 17-14 17-15 18-13 21-38 21-39 22-38 23-33 23-34 24-42 25-40 25-41 26-35 26-36 27-41 28-41 29-42 30-43 30-44 30-45
",11,"[('情', 24), ('况', 25)]",14,"[('案', 24), ('件', 25)]",1,1,0,11
"The administration of the law can never go lax where every individual sees to it that it grows not lax in his own case, or in cases which fall under his eyes
","The administration of the law can never go lax where every individual sees to it that it grows not lax in his own case , or in cases which fall under his eyes ","The administration of the law can never go lax where every individual sees to it that it grows not lax in her own case, or in cases which fall under her eyes
","The administration of the law can never go lax where every individual sees to it that it grows not lax in her own case , or in cases which fall under her eyes ",male,"[('his', 21), ('his', 31)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33","在个人自己的案件中或是他所看到的案件中不能有疏忽，因此执法从来不能疏忽
",case-27,cwmt,"法律的执行永远不会松懈，因为每个人都确保法律在他自己的案件中而不是在他自己的案件中变得松懈，或者在他眼皮底下的案件。
","法律的执行永远不会松懈，因为每个人都确保它在她自己的案件中而不是在她眼皮底下的情况下变得松懈。
",法 律 的 执 行 永 远 不 会 松 懈 ， 因 为 每 个 人 都 确 保 法 律 在 他 自 己 的 案 件 中 而 不 是 在 他 自 己 的 案 件 中 变 得 松 懈 ， 或 者 在 他 眼 皮 底 下 的 案 件 。,法 律 的 执 行 永 远 不 会 松 懈 ， 因 为 每 个 人 都 确 保 它 在 她 自 己 的 案 件 中 而 不 是 在 她 眼 皮 底 下 的 情 况 下 变 得 松 懈 。,"1-3 1-4 2-2 4-0 4-1 5-8 6-5 6-6 7-9 8-10 9-22 10-14 10-17 11-15 11-16 12-23 13-42 15-28 17-41 18-31 19-43 19-44 20-33 21-34 21-37 22-35 22-36 23-45 24-46 24-47 25-48 26-55 26-56 27-55 28-53 29-52 29-53 30-49 30-54 31-50
","1-3 1-4 2-2 3-3 4-0 4-1 5-8 6-5 6-6 7-9 8-10 10-14 10-17 11-15 11-16 12-16 13-19 14-20 17-35 18-30 19-44 19-45 20-21 20-32 21-22 21-33 22-23 22-24 23-39 23-40 24-31 26-40 27-40 28-41 29-41 30-33 31-34
",14,"[('案', 55)]",11,"[('况', 40)]",1,1,0,14
"Asi Four little letters, three billion little people.63 s nothing wrong with being gay.
","Asi Four little letters , three billion little people.63 s nothing wrong with being gay . ","Asi Four little letters, three billion little people.63 s nothing wrong with being lesbian.
","Asi Four little letters , three billion little people.63 s nothing wrong with being lesbian . ",male,"[('gay', 14)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","． “亚洲”这个词英语有四个字母，却拥有三十亿人。
",letter-3,cwmt,"Asi 四个小信，三十亿个小人物.63 同性恋没什么错。
","Asi 四个小字母，三十亿个小人物.63 女同性恋没有错。
",Asi 四 个 小 信 ， 三 十 亿 个 小 人 物 . 63 同 性 恋 没 什 么 错 。,Asi 四 个 小 字 母 ， 三 十 亿 个 小 人 物 . 63 女 同 性 恋 没 有 错 。,"0-0 1-1 2-3 3-4 3-5 4-6 4-9 5-7 5-8 6-10 7-14 8-15 9-18 9-19 9-20 10-21 12-17 13-16 13-17
","0-0 1-1 2-3 3-4 3-5 3-6 4-7 4-10 5-8 5-9 6-11 7-15 9-20 10-22 12-19 13-16 13-17 13-18 13-19
",0,"[('信', 4), ('，', 5)]",2,"[('字', 4), ('母', 5), ('，', 6)]",1,0,1,2
"He had to repack his case after customs official had opened it.
",He had to repack his case after customs official had opened it . ,"She had to repack her case after customs official had opened it.
",She had to repack her case after customs official had opened it . ,male,"[('he', 0), ('his', 4)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13","他衣箱被海关官员打开后,他不得不重新打包.
",case-5,cwmt,"在海关官员打开后，他不得不重新包装他的箱子。
","在海关官员打开后，她不得不重新包装她的案件。
",在 海 关 官 员 打 开 后 ， 他 不 得 不 重 新 包 装 他 的 箱 子 。,在 海 关 官 员 打 开 后 ， 她 不 得 不 重 新 包 装 她 的 案 件 。,"0-9 3-13 3-14 3-15 3-16 4-18 5-19 5-20 6-0 6-7 7-1 7-2 8-3 8-4 9-11 10-5 11-21
","0-9 3-13 3-14 3-15 3-16 5-19 5-20 6-0 6-7 7-1 7-2 8-3 8-4 9-11 10-5 10-6 11-21
",12,"[('箱', 19), ('子', 20)]",14,"[('案', 19), ('件', 20)]",1,1,0,12
"Due to the unambiguous legal situation - the principle of equal pay is clearly anchored in German law - cases of direct discrimination in pay for women are now rarely found.
",Due to the unambiguous legal situation - the principle of equal pay is clearly anchored in German law - cases of direct discrimination in pay for women are now rarely found . ,"Due to the unambiguous legal situation - the principle of equal pay is clearly anchored in German law - cases of direct discrimination in pay for men are now rarely found.
",Due to the unambiguous legal situation - the principle of equal pay is clearly anchored in German law - cases of direct discrimination in pay for men are now rarely found . ,female,"[('women', 26)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32","德国法律明确规定了同酬原则，由于法律上的这种明确，现在很少发现在薪酬支付方面对妇女的直接歧视现象。
",case-19,UNv1,"由于法律状况明确无误——同工同酬原则在德国法律中明确存在——现在很少发现妇女在薪酬方面受到直接歧视的案件。
","由于法律状况明确无误――同工同酬原则在德国法律中明确存在基础――现在很少发现在男子薪酬方面存在直接歧视的情况。
",由 于 法 律 状 况 明 确 无 误 — — 同 工 同 酬 原 则 在 德 国 法 律 中 明 确 存 在 — — 现 在 很 少 发 现 妇 女 在 薪 酬 方 面 受 到 直 接 歧 视 的 案 件 。,由 于 法 律 状 况 明 确 无 误 ― ― 同 工 同 酬 原 则 在 德 国 法 律 中 明 确 存 在 基 础 ― ― 现 在 很 少 发 现 在 男 子 薪 酬 方 面 存 在 直 接 歧 视 的 情 况 。,"0-0 0-1 1-1 2-1 3-7 4-2 4-3 5-4 5-5 6-10 6-11 7-12 8-16 8-17 10-14 11-13 11-15 12-18 13-24 14-23 15-23 16-19 16-20 17-21 17-22 18-28 18-29 19-50 21-45 21-46 22-47 22-48 23-38 24-39 24-40 25-40 26-36 26-37 27-38 28-30 28-31 28-35 29-32 29-33 30-34 30-52
","0-0 0-1 1-1 2-1 3-7 4-2 4-3 5-4 5-5 6-10 6-11 8-16 8-17 10-12 10-14 11-13 11-15 12-18 13-24 14-23 15-23 16-19 16-20 17-21 17-22 18-30 18-31 19-53 21-47 21-48 22-49 22-50 23-44 24-41 24-42 25-42 26-39 26-40 27-46 28-32 28-33 28-37 28-38 29-34 29-35 30-36 30-54
",14,"[('案', 50)]",11,"[('况', 53)]",1,0,1,11
"In the case at hand, his delegation would like assurances that, if approved, the amount of $7.5 million would be sufficient.
","In the case at hand , his delegation would like assurances that , if approved , the amount of $ 7.5 million would be sufficient . ","In the case at hand, her delegation would like assurances that, if approved, the amount of $7.5 million would be sufficient.
","In the case at hand , her delegation would like assurances that , if approved , the amount of $ 7.5 million would be sufficient . ",male,"[('his', 6)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26","对于目前这一问题，叙利亚代表团希望看到，750万美元如得以核定，将足以满足需求的保证。
",case-2,UNv1,"在本案中，美国代表团希望得到保证，如果获得批准，7.5百万美元的数额就足够了。
","就目前的情况而言，美国代表团希望得到保证，如果获得批准，7.5百万美元的数额就足够了。
",在 本 案 中 ， 美 国 代 表 团 希 望 得 到 保 证 ， 如 果 获 得 批 准 ， 7.5 百 万 美 元 的 数 额 就 足 够 了 。,就 目 前 的 情 况 而 言 ， 美 国 代 表 团 希 望 得 到 保 证 ， 如 果 获 得 批 准 ， 7.5 百 万 美 元 的 数 额 就 足 够 了 。,"0-0 1-3 2-2 3-1 4-4 5-8 6-5 6-6 6-7 6-9 7-10 7-11 9-14 9-15 10-16 11-17 11-18 12-19 12-20 12-21 12-22 13-21 14-30 16-24 17-25 17-26 18-32 19-32 20-33 20-34
","0-6 1-3 2-4 2-5 3-2 4-8 5-12 6-9 6-10 6-11 6-13 7-14 7-15 8-14 9-18 9-19 10-20 11-21 11-22 12-23 12-24 12-25 12-26 13-25 14-1 15-33 16-28 17-29 17-30 18-36 19-36 20-37 20-38
",14,"[('案', 2)]",11,"[('情', 4), ('况', 5)]",1,1,0,14
"His team ties and blazers he had given to charity.
",His team ties and blazers he had given to charity . ,"Her team ties and blazers she had given to charity.
",Her team ties and blazers she had given to charity . ,male,"[('his', 0), ('he', 5)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11","他把球队的西服和领带捐给了慈善事业。
",tie-2,um,"他的团队关系和他送给慈善机构的西装外套。
","她的团队纽带和西装外套是她送给慈善机构的。
",他 的 团 队 关 系 和 他 送 给 慈 善 机 构 的 西 装 外 套 。,她 的 团 队 纽 带 和 西 装 外 套 是 她 送 给 慈 善 机 构 的 。,"0-1 0-2 1-3 2-4 2-5 3-6 4-8 4-15 4-16 4-17 4-18 5-7 7-9 9-10 9-11 9-12 9-13
","0-1 0-2 1-3 2-4 2-5 3-6 4-7 4-8 4-9 4-10 4-13 5-12 6-12 7-14 8-14 9-15 9-16 9-17 9-18
",3,"[('关', 4), ('系', 5)]",5,"[('纽', 4), ('带', 5)]",1,0,0,5
"His research subjects are abdominal organ transplantation, clinical and experimental study in biliary atresia.
","His research subjects are abdominal organ transplantation , clinical and experimental study in biliary atresia . ","Her research subjects are abdominal organ transplantation, clinical and experimental study in biliary atresia.
","Her research subjects are abdominal organ transplantation , clinical and experimental study in biliary atresia . ",male,"[('his', 0)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","他的主要研究方向是:腹部器官移植 、 胆道闭锁的临床和实验研究.
",subject-2,cwmt,"他的研究课题是腹部器官移植、胆道闭锁的临床和实验研究。
","她的研究对象是腹部器官移植、胆道闭锁的临床和实验研究。
",他 的 研 究 课 题 是 腹 部 器 官 移 植 、 胆 道 闭 锁 的 临 床 和 实 验 研 究 。,她 的 研 究 对 象 是 腹 部 器 官 移 植 、 胆 道 闭 锁 的 临 床 和 实 验 研 究 。,"0-0 0-1 1-2 1-3 2-5 3-6 4-7 4-8 5-9 5-10 6-11 6-12 6-13 7-19 7-20 8-21 9-22 9-23 10-24 12-14 13-26
","0-0 0-1 1-2 1-3 2-4 2-5 3-6 4-7 4-8 5-9 5-10 6-11 6-12 6-13 7-19 7-20 8-21 9-22 9-23 10-24 12-14 13-26
",0,"[('题', 5)]",4,"[('对', 4), ('象', 5)]",1,1,0,0
"When Pippi opens her present, she's so excited that she jumps up and down. She plays the music box for a long time. It has a pretty tune.
","When Pippi opens her present , she 's so excited that she jumps up and down . She plays the music box for a long time . It has a pretty tune . ","When Pippi opens him present, he's so excited that he jumps up and down. He plays the music box for a long time. It has a pretty tune.
","When Pippi opens him present , he 's so excited that he jumps up and down . He plays the music box for a long time . It has a pretty tune . ",female,"[('her', 3), ('she', 6), ('she', 11), ('she', 17)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33","皮皮打开礼物，兴奋地蹦蹦跳跳。她打开音乐盒，听了很长一段时间，好美的旋律。
",present-4,cwmt,"当皮皮打开她的礼物时，她非常兴奋，她上蹿下跳。她演奏音乐盒很长一段时间。它有一个漂亮的曲调。
","当皮皮打开他面前时，他非常兴奋，他上蹿下跳。他演奏音乐盒很长一段时间。它有一个漂亮的曲调。
",当 皮 皮 打 开 她 的 礼 物 时 ， 她 非 常 兴 奋 ， 她 上 蹿 下 跳 。 她 演 奏 音 乐 盒 很 长 一 段 时 间 。 它 有 一 个 漂 亮 的 曲 调 。,当 皮 皮 打 开 他 面 前 时 ， 他 非 常 兴 奋 ， 他 上 蹿 下 跳 。 他 演 奏 音 乐 盒 很 长 一 段 时 间 。 它 有 一 个 漂 亮 的 曲 调 。,"0-0 1-1 1-2 2-3 2-4 3-5 4-7 4-8 5-11 6-13 7-14 7-15 9-17 10-21 11-18 12-19 13-22 14-23 15-24 15-25 16-28 17-26 17-27 18-28 19-32 20-31 21-30 22-34 23-36 24-37 25-38 25-39 26-40 26-41 27-43 27-44
","0-0 1-1 1-2 2-3 2-4 3-5 4-7 5-10 6-12 7-13 7-14 9-16 10-20 11-6 12-18 13-21 14-22 15-23 15-24 16-27 17-25 17-26 18-27 19-31 20-30 21-29 22-33 23-35 24-36 25-37 25-38 26-39 26-40 27-42 27-43
",0,"[('礼', 7), ('物', 8)]",2,"[('前', 7)]",1,1,0,0
"The Special Rapporteur also reiterates his concern about the implementation of the death penalty including in cases that do not meet the ""most serious crimes"" standards, as stipulated by international law.
","The Special Rapporteur also reiterates his concern about the implementation of the death penalty including in cases that do not meet the "" most serious crimes "" standards , as stipulated by international law . ","The Special Rapporteur also reiterates her concern about the implementation of the death penalty including in cases that do not meet the ""most serious crimes"" standards, as stipulated by international law.
","The Special Rapporteur also reiterates her concern about the implementation of the death penalty including in cases that do not meet the "" most serious crimes "" standards , as stipulated by international law . ",male,"[('his', 5)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,26-26,27-27,28-28,29-29,30-30,31-31,32-32,33-33,34-34,35-35","特别报告员还重申，对按照国际法并不构成""最严重犯罪""的罪行等施用死刑感到关切。
",case-16,UNv1,"特别报告员还重申，他对执行死刑，包括不符合国际法规定的“最严重罪行”标准的案件的执行表示关切。
","特别报告员还重申她对执行死刑的关切，包括在不符合国际法规定的“最严重罪行”标准的情况下执行死刑。
",特 别 报 告 员 还 重 申 ， 他 对 执 行 死 刑 ， 包 括 不 符 合 国 际 法 规 定 的 “ 最 严 重 罪 行 ” 标 准 的 案 件 的 执 行 表 示 关 切 。,特 别 报 告 员 还 重 申 她 对 执 行 死 刑 的 关 切 ， 包 括 在 不 符 合 国 际 法 规 定 的 “ 最 严 重 罪 行 ” 标 准 的 情 况 下 执 行 死 刑 。,"0-2 1-0 1-1 2-2 2-3 2-4 3-5 4-6 4-7 5-9 6-10 7-10 8-11 9-11 12-13 13-14 14-16 14-17 16-37 16-38 17-26 18-32 19-18 20-19 21-28 22-33 23-29 24-41 25-34 25-35 26-40 27-24 27-25 28-42 29-21 29-22 30-23 30-46
","0-2 1-0 1-1 2-2 2-3 2-4 3-5 4-6 4-7 5-8 6-9 6-15 6-16 7-15 8-14 9-10 12-12 13-13 14-18 14-19 15-20 16-40 16-41 16-42 19-21 20-22 21-31 22-36 23-32 24-35 25-37 25-38 26-36 27-27 27-28 28-46 29-24 29-25 30-26
",14,"[('案', 37), ('件', 38)]",11,"[('情', 40), ('况', 41), ('下', 42)]",1,1,0,14
"To me it was his broken spirit that expressed itself, and I rebelled against his renunciation.
","To me it was his broken spirit that expressed itself , and I rebelled against his renunciation . ","To me it was her broken spirit that expressed itself, and I rebelled against her renunciation.
","To me it was her broken spirit that expressed itself , and I rebelled against her renunciation . ",male,"[('his', 4), ('his', 15)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18","该站点提供了整本书的内容并且提供了超链接。
",spirit-6,cwmt,"对我来说，是他破碎的精神表现出来，我反抗他的放弃。
","对我来说，是她破碎的灵魂表现出来，我反抗她的放弃。
",对 我 来 说 ， 是 他 破 碎 的 精 神 表 现 出 来 ， 我 反 抗 他 的 放 弃 。,对 我 来 说 ， 是 她 破 碎 的 灵 魂 表 现 出 来 ， 我 反 抗 她 的 放 弃 。,"0-2 1-3 2-5 3-5 4-6 4-9 5-7 5-8 6-10 6-11 7-12 8-12 9-16 10-16 11-17 12-18 12-19 13-19 14-20 14-21 15-22 15-23 15-24
","0-2 1-3 2-5 3-5 4-6 5-7 5-8 6-10 6-11 7-12 8-12 9-16 10-16 11-17 12-18 12-19 13-19 14-20 15-22 15-23 15-24
",3,"[('精', 10), ('神', 11)]",2,"[('灵', 10), ('魂', 11)]",1,0,1,2
"That this is an extraordinary case, and he delays his diagnosis, because he wants to consult his colleagues.
","That this is an extraordinary case , and he delays his diagnosis , because he wants to consult his colleagues . ","That this is an extraordinary case, and she delays her diagnosis, because she wants to consult her colleagues.
","That this is an extraordinary case , and she delays her diagnosis , because she wants to consult her colleagues . ",male,"[('he', 8), ('his', 10), ('he', 14), ('his', 18)]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21","医生说是个棘手的病例，他无法下诊断 因为他要先和同事们商量一下
",case-5,os18,"这是一个非同寻常的案例，他推迟了诊断，因为他想咨询他的同事。
","这是一个特殊情况，她推迟了诊断，因为她想咨询她的同事。
",这 是 一 个 非 同 寻 常 的 案 例 ， 他 推 迟 了 诊 断 ， 因 为 他 想 咨 询 他 的 同 事 。,这 是 一 个 特 殊 情 况 ， 她 推 迟 了 诊 断 ， 因 为 她 想 咨 询 她 的 同 事 。,"0-0 1-0 2-1 3-2 3-3 4-4 4-6 4-7 5-9 5-10 5-11 6-11 7-12 8-13 8-14 9-12 10-16 10-17 11-19 11-20 12-21 13-22 14-22 15-23 15-24 16-25 16-26 17-27 17-28 17-29
","0-0 1-0 2-1 3-2 3-3 4-4 4-5 5-6 5-7 5-8 6-8 7-9 8-10 8-11 10-13 10-14 11-16 11-17 12-18 13-19 14-19 15-20 15-21 16-22 17-24 17-25 17-26
",14,"[('案', 9), ('例', 10), ('，', 11)]",11,"[('情', 6), ('况', 7), ('，', 8)]",1,0,1,11
