ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,tok.ori.tgt,tok.mut.tgt,ori.alignment,mut.alignment,ori.sc_id,ori.tgt_sense,mut.sc_id,mut.tgt_sense,unfair,ori.right,mut.right,sc_id
"He paused a moment to examine bat and ball carefully but he find everything is OK.
",He paused a moment to examine bat and ball carefully but he find everything is OK . ,"He paused moments to examine bat and ball carefully but he find everything is OK.
",He paused moments to examine bat and ball carefully but he find everything is OK . ,singular,['moment '],MUTATED,"0-0,1-1,3-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16","因为死人若不复活，基督也没有复活了。
",bat-6,cwmt,他暂停了一会儿 仔细检查蝙蝠和球 但是他发现一切都很好,他暂停了时间 仔细检查球棒和球 但是他发现一切都很好,他 暂 停 了 一 会 儿 仔 细 检 查 蝙 蝠 和 球 但 是 他 发 现 一 切 都 很 好,他 暂 停 了 时 间 仔 细 检 查 球 棒 和 球 但 是 他 发 现 一 切 都 很 好,"0-0 1-1 1-2 1-3 2-4 3-5 3-6 5-9 5-10 6-11 6-12 7-13 8-14 9-7 9-8 10-15 11-17 12-18 12-19 13-21 13-22 14-16 15-23 15-24
","0-0 1-1 1-2 1-3 2-4 2-5 3-5 4-8 4-9 5-11 6-12 7-13 8-6 8-7 9-14 10-16 11-17 11-18 12-19 12-20 12-21 13-15 14-22 14-23
",0,"[('蝙', 11), ('蝠', 12)]",2,"[('棒', 11)]",1,0,1,2
"The last two centuries have seen an explosion in technologies – letters – and in the complexity of goods and services that can be made with them.
",The last two centuries have seen an explosion in technologies – letters – and in the complexity of goods and services that can be made with them . ,"The last two centuries have seen explosions in technologies – letters – and in the complexity of goods and services that can be made with them.
",The last two centuries have seen explosions in technologies – letters – and in the complexity of goods and services that can be made with them . ,singular,['explosion '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27","过去两个世纪是技术 — — 即字母 — — 大爆发的世纪，商品和服务的复杂性也随之急剧增加。
",letter-11,nc-v15,"在过去两个世纪里,技术 — — 字母 — — 以及可以用它们制造的商品和服务的复杂性都发生了爆炸。","在过去两个世纪里,技术 — — 信件 — — 以及可以用这些技术制造的商品和服务的复杂性都发生了爆炸。","在 过 去 两 个 世 纪 里 , 技 术 — — 字 母 — — 以 及 可 以 用 它 们 制 造 的 商 品 和 服 务 的 复 杂 性 都 发 生 了 爆 炸 。","在 过 去 两 个 世 纪 里 , 技 术 — — 信 件 — — 以 及 可 以 用 这 些 技 术 制 造 的 商 品 和 服 务 的 复 杂 性 都 发 生 了 爆 炸 。","1-2 2-3 3-5 3-6 5-1 6-4 7-40 7-41 8-7 9-9 9-10 10-11 10-12 10-15 10-16 11-13 11-14 13-18 16-33 16-34 16-35 17-26 17-32 18-27 18-28 19-29 20-30 20-31 22-19 22-20 23-36 24-24 24-25 25-21 26-42
","1-2 2-3 2-4 3-5 3-6 5-1 6-42 6-43 7-7 8-9 8-10 9-11 9-12 9-15 9-16 10-13 10-14 12-18 15-35 15-36 15-37 16-28 16-34 17-29 17-30 18-31 19-32 19-33 20-22 21-19 21-20 22-38 23-26 23-27 24-21 25-44
",2,"[('字', 13), ('母', 14)]",0,"[('信', 13), ('件', 14)]",1,1,0,2
"Mole reached down a lantern from a nail on the wail and lit it, and the Rat, looking round him, saw that they were in a sort of fore-court
","Mole reached down a lantern from a nail on the wail and lit it , and the Rat , looking round him , saw that they were in a sort of fore - court ","Mole reached down lanterns from a nail on the wail and lit it, and the Rat, looking round him, saw that they were in a sort of fore-court
","Mole reached down lanterns from a nail on the wail and lit it , and the Rat , looking round him , saw that they were in a sort of fore - court ",singular,['lantern '],MUTATED,"0-0,1-1,2-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29,31-30,32-31,33-32,34-33","—鼹鼠从墙上摘下一盏灯笼，点亮了，河鼠环顾四周，看到他们是在一个前庭里
",mole-0,cwmt,摩尔人从钉子上拿下一根灯笼 点燃了灯光 老鼠看着他 看见他们在前庭,老鼠看着他 看着他 看见他们正处在一个前庭,摩 尔 人 从 钉 子 上 拿 下 一 根 灯 笼 点 燃 了 灯 光 老 鼠 看 着 他 看 见 他 们 在 前 庭,老 鼠 看 着 他 看 着 他 看 见 他 们 正 处 在 一 个 前 庭,"0-0 0-1 1-1 2-8 3-9 4-11 4-12 5-3 6-9 7-4 7-5 7-10 8-6 12-13 12-14 15-16 16-20 18-21 19-22 20-24 22-26 23-26 24-27 26-27 27-28 28-29
","0-1 1-1 2-3 6-4 8-6 9-5 10-6 11-6 15-13 16-12 17-13 18-10 19-9 21-11 22-14 23-14 24-15 24-16 25-16 26-16 27-17 27-18
",6,"[('摩', 0), ('尔', 1)]",3,"[('鼠', 1)]",1,0,1,3
"In one of these cases, a discrepancy between the electronic and paper claim formatss revealed the inaccurate entry of amounts that adversely affected the outcome for the claimant.
","In one of these cases , a discrepancy between the electronic and paper claim formatss revealed the inaccurate entry of amounts that adversely affected the outcome for the claimant . ","In one of these cases, discrepancies between the electronic and paper claim formatss revealed the inaccurate entry of amounts that adversely affected the outcome for the claimant.
","In one of these cases , discrepancies between the electronic and paper claim formatss revealed the inaccurate entry of amounts that adversely affected the outcome for the claimant . ",singular,['discrepancy '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29","在其中一件索赔中，电子索赔表格与书面索赔表格有差异，所输入的数额不确切造成了对索赔人的不利结果。
",case-4,UNv1,"在其中一种情况下,电子索赔表与书面索赔表之间的差异表明,输入的数额不准确,对索赔人的结果产生了不利影响。","在其中一个案例中,电子索赔表与书面索赔表之间的差异表明,输入的数额不准确,对索赔人的结果造成不利影响。","在 其 中 一 种 情 况 下 , 电 子 索 赔 表 与 书 面 索 赔 表 之 间 的 差 异 表 明 , 输 入 的 数 额 不 准 确 , 对 索 赔 人 的 结 果 产 生 了 不 利 影 响 。","在 其 中 一 个 案 例 中 , 电 子 索 赔 表 与 书 面 索 赔 表 之 间 的 差 异 表 明 , 输 入 的 数 额 不 准 确 , 对 索 赔 人 的 结 果 造 成 不 利 影 响 。","0-0 0-2 1-1 1-3 2-4 3-4 4-5 4-6 4-7 4-8 6-23 6-24 7-20 7-21 8-16 9-9 9-10 10-14 11-15 12-18 13-18 13-19 14-26 16-33 16-34 16-35 17-28 17-29 18-31 19-32 21-44 21-45 21-48 22-49 22-50 23-44 24-42 24-43 25-39 27-11
","0-0 0-2 1-1 1-3 1-4 2-7 3-7 4-5 4-6 4-8 5-23 5-24 6-20 6-21 8-9 8-10 9-14 10-15 11-18 12-18 12-19 13-26 15-33 15-34 15-35 16-28 16-29 17-30 17-31 18-32 20-47 20-49 21-48 21-49 22-42 23-42 23-43 24-39 26-11
",11,"[('情', 5), ('况', 6), ('下', 7), (',', 8)]",14,"[('案', 5), ('例', 6), (',', 8)]",1,0,1,14
"They laid a wager on the result of the race.
",They laid a wager on the result of the race . ,"They laid wagers on the result of the race.
",They laid wagers on the result of the race . ,singular,['wager '],MUTATED,"0-0,1-1,3-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10","他们以竞赛的结果打赌.
",race-9,cwmt,他们为比赛结果下赌注,他们因种族原因下赌注,他 们 为 比 赛 结 果 下 赌 注,他 们 因 种 族 原 因 下 赌 注,"0-0 0-1 1-2 2-2 3-7 3-8 3-9 4-4 5-5 6-5 6-6 7-7 8-7 9-3 9-4
","0-0 0-1 1-0 1-7 2-8 2-9 4-4 5-5 5-6 6-6 7-7 8-3 8-4
",3,"[('比', 3), ('赛', 4)]",0,"[('种', 3), ('族', 4)]",1,1,0,3
"In certain cases an appeal lies from the Court of Appeal to the Judicial Committee of the Privy Council.
",In certain cases an appeal lies from the Court of Appeal to the Judicial Committee of the Privy Council . ,"In certain cases appeals lie from the Court of Appeal to the Judicial Committee of the Privy Council.
",In certain cases appeals lie from the Court of Appeal to the Judicial Committee of the Privy Council . ,singular,['appeal '],MUTATED,"0-0,1-1,2-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19","在某些情形中，不服上诉法院裁决的当事方可向枢密院司法委员会提出上诉。
",case-2,UNv1,"在某些情况下,上诉法院可向枢密院司法委员会提出上诉。","在某些案件中,上诉法院向枢密院司法委员会提出上诉。","在 某 些 情 况 下 , 上 诉 法 院 可 向 枢 密 院 司 法 委 员 会 提 出 上 诉 。","在 某 些 案 件 中 , 上 诉 法 院 向 枢 密 院 司 法 委 员 会 提 出 上 诉 。","0-0 1-1 1-2 2-3 2-4 2-5 2-6 3-4 4-21 6-10 7-10 8-10 10-7 11-12 12-15 13-16 13-17 14-18 14-19 14-20 15-22 16-23 17-13 17-14 18-25
","0-0 1-1 1-2 2-3 2-4 3-11 5-5 6-10 7-10 9-7 11-14 12-15 12-16 13-17 13-18 13-19 14-21 15-22 16-12 16-13 17-24
",11,"[('情', 3), ('况', 4), ('下', 5), (',', 6)]",14,"[('案', 3), ('件', 4)]",1,0,1,14
"The explosion in the mine was triggered off by a careless miner who lit a match looking for his gas light.
",The explosion in the mine was triggered off by a careless miner who lit a match looking for his gas light . ,"The explosion in the mine was triggered off by a careless miner who lit matches looking for his gas light.
",The explosion in the mine was triggered off by a careless miner who lit matches looking for his gas light . ,singular,['match '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21","矿井的爆炸是一个大意的矿工点着火柴寻找煤气灯而引发的。
",mine-4,um,"地雷爆炸是由一个粗心的矿工引发的,他点燃火柴,寻找燃气灯。","矿山爆炸是由一位粗心的矿工引发的,他点火,寻找煤气灯。","地 雷 爆 炸 是 由 一 个 粗 心 的 矿 工 引 发 的 , 他 点 燃 火 柴 , 寻 找 燃 气 灯 。","矿 山 爆 炸 是 由 一 位 粗 心 的 矿 工 引 发 的 , 他 点 火 , 寻 找 煤 气 灯 。","0-0 1-2 1-3 2-2 3-3 4-1 5-4 6-13 6-14 8-5 9-6 9-7 10-8 10-9 11-11 11-12 12-15 13-18 13-19 13-20 14-18 15-21 16-23 16-24 17-23 18-17 19-26 20-27 20-28
","0-0 1-2 1-3 2-2 3-3 4-1 5-4 6-13 6-14 8-5 9-6 10-8 10-9 11-11 11-12 12-7 13-18 14-19 15-21 15-22 16-21 17-17 18-23 18-24 19-25 19-26
",2,"[('雷', 1)]",4,"[('山', 1)]",1,0,1,4
"Given the sensitive nature of the subjects investigated by the Panel it should be noted that many individuals spoke on condition of confidentiality.
",Given the sensitive nature of the subjects investigated by the Panel it should be noted that many individuals spoke on condition of confidentiality . ,"Given the sensitive nature of the subjects investigated by the Panel it should be noted that an individual spokes on condition of confidentiality.
",Given the sensitive nature of the subjects investigated by the Panel it should be noted that an individual spokes on condition of confidentiality . ,plural,['individuals '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24","应该指出，鉴于专家团所调查问题的敏感性质，很多个人在参加面谈时都以不公开身份为条件。
",subject-6,UNv1,"鉴于专家小组调查对象的敏感性质,应当指出,许多个人发言的条件是保密。","鉴于专家小组调查的课题的敏感性质,应当指出,个人在保密条件下发言。","鉴 于 专 家 小 组 调 查 对 象 的 敏 感 性 质 , 应 当 指 出 , 许 多 个 人 发 言 的 条 件 是 保 密 。","鉴 于 专 家 小 组 调 查 的 课 题 的 敏 感 性 质 , 应 当 指 出 , 个 人 在 保 密 条 件 下 发 言 。","0-0 0-1 1-1 2-11 2-12 3-13 3-14 4-10 6-8 6-9 7-6 7-7 10-2 10-3 10-4 10-5 12-16 13-16 13-17 14-15 14-18 14-19 14-20 15-23 16-21 16-22 17-24 19-28 20-28 20-29 21-27 22-25 22-26 22-31 22-32 22-33
","0-0 0-1 1-1 2-12 2-13 3-14 3-15 4-8 6-9 6-10 7-6 7-7 8-11 10-2 10-3 10-4 10-5 12-17 13-17 13-18 14-16 14-19 14-20 14-21 15-22 16-22 17-23 18-27 19-24 20-28 22-25 22-26
",4,"[('对', 8), ('象', 9)]",0,"[('课', 9), ('题', 10)]",1,0,1,0
"How about sharing a plate of spring rolls and salad.
",How about sharing a plate of spring rolls and salad . ,"How about sharing plates of spring rolls and salad.
",How about sharing plates of spring rolls and salad . ,singular,['plate '],MUTATED,"0-0,1-1,2-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10","咱们来共享一份春卷和撒拉吧.
",spring-6,cwmt,不如一起分享一盘春卷和沙拉,不如分享弹簧卷和沙拉的盘子吧,不 如 一 起 分 享 一 盘 春 卷 和 沙 拉,不 如 分 享 弹 簧 卷 和 沙 拉 的 盘 子 吧,"0-1 1-1 2-3 2-4 2-5 3-2 3-6 4-7 5-6 6-8 7-9 8-10 9-11 9-12
","0-1 1-2 2-3 3-11 3-12 4-6 4-10 5-4 5-5 6-6 7-7 8-8 8-9
",3,"[('春', 8)]",1,"[('弹', 4), ('簧', 5)]",1,1,0,3
"Gets a list of all castles under this ruler.
",Gets a list of all castles under this ruler . ,"Gets lists of all castles under this ruler.
",Gets lists of all castles under this ruler . ,singular,['list '],MUTATED,"0-0,2-1,3-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9","相反地，关注给予，好事也开始出现了。
",ruler-8,cwmt,获得一份在此尺下的所有城堡的清单。,获得这个统治者统治下所有城堡的名单,获 得 一 份 在 此 尺 下 的 所 有 城 堡 的 清 单 。,获 得 这 个 统 治 者 统 治 下 所 有 城 堡 的 名 单,"0-0 0-1 1-2 2-3 3-8 4-9 4-10 5-11 5-12 6-4 6-7 7-5 8-6
","0-0 0-1 1-15 1-16 2-14 3-10 3-11 4-12 4-13 5-9 6-2 6-3 7-4 7-5 7-6 7-7 7-8
",1,"[('尺', 6)]",0,"[('统', 4), ('治', 5), ('者', 6), ('统', 7), ('治', 8)]",1,0,1,0
"But I can very easily imagine a collection of defined predicative generic functions working happily for a long time before the ambiguous case is encountered.
",But I can very easily imagine a collection of defined predicative generic functions working happily for a long time before the ambiguous case is encountered . ,"But I can very easily imagine collections of defined predicative generic functions working happily for a long time before the ambiguous case is encountered.
",But I can very easily imagine collections of defined predicative generic functions working happily for a long time before the ambiguous case is encountered . ,singular,['collection '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25","其实我最担心的是全备重量。
",case-22,cwmt,"但我可以非常容易地想象,在出现模棱两可的情况之前,在很长一段时间内,一系列定义明确的通用通用功能在愉快地工作。","但我可以非常容易地想象,在遇到模棱两可的案件之前,我早就可以愉快地工作了很长时间,收集了定义明确的通用通用功能。","但 我 可 以 非 常 容 易 地 想 象 , 在 出 现 模 棱 两 可 的 情 况 之 前 , 在 很 长 一 段 时 间 内 , 一 系 列 定 义 明 确 的 通 用 通 用 功 能 在 愉 快 地 工 作 。","但 我 可 以 非 常 容 易 地 想 象 , 在 遇 到 模 棱 两 可 的 案 件 之 前 , 我 早 就 可 以 愉 快 地 工 作 了 很 长 时 间 , 收 集 了 定 义 明 确 的 通 用 通 用 功 能 。","0-0 1-1 2-2 2-3 3-4 3-5 4-6 4-7 5-9 5-10 7-35 7-36 8-41 9-37 9-38 9-39 9-40 10-24 11-42 11-43 11-44 11-45 12-46 12-47 13-48 13-52 13-53 14-49 14-50 14-51 15-29 16-28 16-34 17-27 18-30 18-31 19-22 19-23 20-32 21-15 21-16 21-17 22-20 22-21 24-54
","0-0 1-1 2-2 2-3 3-4 3-5 4-6 4-7 5-9 5-10 6-41 6-42 7-48 8-44 8-45 8-46 8-47 9-24 10-49 10-50 10-51 10-52 11-53 11-54 12-33 12-34 13-30 13-31 13-32 14-33 16-37 17-38 17-39 18-22 18-23 20-15 20-16 20-17 21-20 21-21 22-27 23-13
",11,"[('情', 20), ('况', 21)]",14,"[('案', 20), ('件', 21)]",1,0,1,14
"regarding our stock jackets , we are enclosing a list for your perusal.
","regarding our stock jackets , we are enclosing a list for your perusal . ","Regarding our stock jackets , we are enclosing lists for your perusal.
","Regarding our stock jackets , we are enclosing lists for your perusal . ",singular,['list '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,9-8,10-9,11-10,12-11,13-12,14-13","关于我方夹克现货，现附上明细清单一份供你方研究斟酌。
",stock-2,cwmt,"关于我们的股票夹克, 我们附上一份清单 供你阅读。","关于我们的库存夹克, 我们附上清单 供你阅读。","关 于 我 们 的 股 票 夹 克 , 我 们 附 上 一 份 清 单 供 你 阅 读 。","关 于 我 们 的 库 存 夹 克 , 我 们 附 上 清 单 供 你 阅 读 。","0-0 0-1 1-3 2-5 2-6 3-7 3-8 4-9 5-10 5-11 6-11 7-12 7-13 8-14 9-15 9-16 9-17 10-18 11-19 12-20 12-21 12-22
","0-0 0-1 1-3 2-5 2-6 3-7 3-8 4-9 5-10 5-11 6-11 7-12 7-13 8-14 8-15 9-16 10-17 11-18 11-19 11-20
",2,"[('股', 5), ('票', 6)]",7,"[('库', 5), ('存', 6)]",1,0,1,7
"These are the quarter attention when leading a cadre to answer.
",These are the quarter attention when leading a cadre to answer . ,"These are the quarter attention when leading cadres to answer.
",These are the quarter attention when leading cadres to answer . ,singular,['cadre '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,8-7,9-8,10-9,11-10,12-11","这些都是领导干部应时刻关注的.
",quarter-3,cwmt,这些是领导干部回答问题的季度关注点。,这些是领导干部回应时的四分之一关注。,这 些 是 领 导 干 部 回 答 问 题 的 季 度 关 注 点 。,这 些 是 领 导 干 部 回 应 时 的 四 分 之 一 关 注 。,"0-0 0-1 1-2 2-10 2-11 3-12 3-13 4-14 4-15 4-16 6-3 6-4 8-5 8-6 10-7 10-8
","0-0 0-1 1-2 2-10 3-11 3-12 3-13 3-14 4-15 4-16 5-9 6-3 6-4 7-5 7-6 8-8 9-17
",8,"[('季', 12), ('度', 13)]",7,"[('四', 11), ('分', 12), ('之', 13), ('一', 14)]",1,1,0,8
"In the specific case of Chernobyl, many individuals and families migrated to other countries.
","In the specific case of Chernobyl , many individuals and families migrated to other countries . ","In the specific case of Chernobyl, an individual and families migrateds to other countries.
","In the specific case of Chernobyl , an individual and families migrateds to other countries . ",plural,['individuals '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16","在切尔诺贝利这一具体事例中，许多个人和家庭移居其它国家。
",case-3,UNv1,"就切尔诺贝利这一具体案例而言,许多个人和家庭移徙到其他国家。","就切尔诺贝利的具体情况而言,一个个人和家庭移徙到其他国家。","就 切 尔 诺 贝 利 这 一 具 体 案 例 而 言 , 许 多 个 人 和 家 庭 移 徙 到 其 他 国 家 。","就 切 尔 诺 贝 利 的 具 体 情 况 而 言 , 一 个 个 人 和 家 庭 移 徙 到 其 他 国 家 。","0-14 1-5 2-8 2-9 3-10 3-11 4-10 5-12 5-13 6-15 6-16 7-17 7-18 8-19 9-20 9-21 10-22 10-23 10-24 11-24 12-25 12-26 13-27
","0-13 1-8 2-7 3-9 3-10 4-8 5-11 5-12 6-14 6-15 7-16 7-17 8-18 9-19 9-20 10-21 10-22 11-23 12-24 12-25 13-26
",14,"[('案', 10), ('例', 11)]",11,"[('情', 9), ('况', 10)]",1,0,1,11
"This course site features a selection of student term projects, along with lecture notes and other materials used by students in the course.
","This course site features a selection of student term projects , along with lecture notes and other materials used by students in the course . ","This course site features selections of student term projects, along with lecture notes and other materials used by students in the course.
","This course site features selections of student term projects , along with lecture notes and other materials used by students in the course . ",singular,['selection '],MUTATED,"0-0,1-1,2-2,3-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24","在中国经济进入完全市场经济时代的形势下，人防行业企业间的竞争也日趋激烈。
",term-8,cwmt,"该课程网站有部分学生术语项目,以及讲课笔记和学生在课程中使用的其他材料。","该课程的选修点包括学生学期项目,以及讲课笔记和学生在课程中使用的其他材料。","该 课 程 网 站 有 部 分 学 生 术 语 项 目 , 以 及 讲 课 笔 记 和 学 生 在 课 程 中 使 用 的 其 他 材 料 。","该 课 程 的 选 修 点 包 括 学 生 学 期 项 目 , 以 及 讲 课 笔 记 和 学 生 在 课 程 中 使 用 的 其 他 材 料 。","0-0 1-1 2-3 2-4 3-5 3-6 4-5 5-6 6-6 6-7 7-8 7-9 8-10 8-11 9-12 9-13 9-14 10-16 12-17 12-18 13-19 13-20 14-21 15-31 15-32 16-33 16-34 17-28 17-29 18-28 19-22 19-23 20-24 20-27 22-26
","0-0 1-1 2-6 4-4 5-3 5-7 5-8 6-9 6-10 6-11 7-12 8-13 8-14 8-15 9-17 11-18 11-19 12-20 12-21 13-22 14-32 14-33 15-34 15-35 16-29 16-30 17-29 18-23 18-24 19-25 19-28 21-27
",0,"[('术', 10), ('语', 11)]",1,"[('期', 12)]",1,0,1,1
"It is inadvisable to enter a sauna directly after taking a hot spring bath, to avoid causing damage to the corneas.
","It is inadvisable to enter a sauna directly after taking a hot spring bath , to avoid causing damage to the corneas . ","It is inadvisable to enter saunas directly after taking a hot spring bath, to avoid causing damage to the corneas.
","It is inadvisable to enter saunas directly after taking a hot spring bath , to avoid causing damage to the corneas . ",singular,['sauna '],MUTATED,"0-0,1-1,2-2,3-3,4-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22","泡完温泉后不宜直接进入烤箱，以免造成眼角膜伤害。
",spring-12,cwmt,"为避免对角膜造成损坏,不宜在洗春浴后直接进入桑拿室。","为了避免对角膜造成破坏,不宜在温泉洗完澡后直接进入桑拿室。","为 避 免 对 角 膜 造 成 损 坏 , 不 宜 在 洗 春 浴 后 直 接 进 入 桑 拿 室 。","为 了 避 免 对 角 膜 造 成 破 坏 , 不 宜 在 温 泉 洗 完 澡 后 直 接 进 入 桑 拿 室 。","2-4 2-5 3-3 4-20 4-21 6-22 6-23 7-18 7-19 8-17 9-12 11-16 12-15 13-14 13-16 15-0 15-1 15-2 16-6 16-7 17-8 17-9 20-24
","2-5 2-6 3-4 4-23 4-24 5-25 5-26 6-21 6-22 7-18 7-20 8-19 9-19 10-15 11-16 12-17 14-2 14-3 15-7 15-8 16-9 16-10 19-27
",3,"[('春', 15)]",4,"[('泉', 16)]",1,0,1,4
"In a case that arises out of the posting of political graffiti, a State might reflect on whether or not to proffer charges.
","In a case that arises out of the posting of political graffiti , a State might reflect on whether or not to proffer charges . ","In a case that arises out of the posting of political graffiti, States might reflect on whether or not to proffer charges.
","In a case that arises out of the posting of political graffiti , States might reflect on whether or not to proffer charges . ",singular,['State '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24","对于一桩绘制政治性""涂鸦画""的案件，国家可能会考虑是否应提出指控。
",case-2,UNv1,"在因张贴政治涂鸦而产生的案件中,一国可以考虑是否提出指控。","如果由于张贴政治涂鸦而出现这种情况,各国可以考虑是否提出指控。","在 因 张 贴 政 治 涂 鸦 而 产 生 的 案 件 中 , 一 国 可 以 考 虑 是 否 提 出 指 控 。","如 果 由 于 张 贴 政 治 涂 鸦 而 出 现 这 种 情 况 , 各 国 可 以 考 虑 是 否 提 出 指 控 。","0-0 2-12 2-13 4-9 4-10 5-25 7-7 8-2 8-3 9-11 10-4 10-5 11-17 12-16 13-17 14-18 15-20 16-6 17-21 17-22 17-23 18-23 19-23 20-24 21-24 22-26 22-27 22-28
","0-10 2-15 2-16 3-3 3-13 3-14 4-2 4-12 5-11 7-6 8-4 8-5 10-7 11-19 12-18 12-19 13-20 14-22 15-8 16-23 16-24 16-25 17-25 18-25 19-26 20-26 21-28 21-29 21-30
",14,"[('案', 12), ('件', 13)]",11,"[('情', 15), ('况', 16)]",1,1,0,14
"The first boot takes a while as the system configures itself.
",The first boot takes a while as the system configures itself . ,"The first boot takes whiles as the system configures itself.
",The first boot takes whiles as the system configures itself . ,singular,['while '],MUTATED,"0-0,1-1,2-2,3-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11","第一次引导需要一段时间，因为系统自身需要配置。
",boot-2,um,第一个启动系统在系统配置时需要一段时间。 NAME OF TRANSLATORS,第一个靴子随着系统本身的配置而需要时间。,第 一 个 启 动 系 统 在 系 统 配 置 时 需 要 一 段 时 间 。 NAME OF TRANSLATORS,第 一 个 靴 子 随 着 系 统 本 身 的 配 置 而 需 要 时 间 。,"0-0 1-0 1-1 2-3 2-4 3-13 3-14 4-15 5-16 5-17 5-18 6-15 7-7 8-5 8-6 8-8 8-9 9-10 9-11 9-20 9-21 9-22 10-19 10-22
","0-0 0-2 1-0 1-1 2-3 2-4 3-15 3-16 4-17 4-18 5-5 6-11 7-7 7-8 8-12 8-13 9-19
",6,"[('启', 3), ('动', 4)]",4,"[('靴', 3), ('子', 4)]",1,1,0,6
"An orangutan cools down with a fan at South Korea's Everland amusement and animal park.
",An orangutan cools down with a fan at South Korea 's Everland amusement and animal park . ,"Orangutans cool down with a fan at South Korea's Everland amusement and animal park.
",Orangutans cool down with a fan at South Korea 's Everland amusement and animal park . ,singular,['orangutan '],MUTATED,"1-0,2-1,3-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16","在韩国的一家动物园里，一只猩猩靠小风扇吹来的徐徐凉风解暑降温。
",fan-6,um,一只猩猩在韩国的长城游乐场 和动物公园 和风扇一起冷却下来,南韩长城游乐场和动物公园的粉丝们 都冷静下来了,一 只 猩 猩 在 韩 国 的 长 城 游 乐 场 和 动 物 公 园 和 风 扇 一 起 冷 却 下 来,南 韩 长 城 游 乐 场 和 动 物 公 园 的 粉 丝 们 都 冷 静 下 来 了,"0-0 1-1 1-2 1-3 2-24 3-25 4-22 6-19 6-20 7-4 8-5 9-5 9-6 10-17 11-10 11-11 11-12 11-17 12-13 12-18 13-14 13-15 14-16 14-17
","0-16 1-18 2-19 5-13 5-14 6-2 7-0 8-1 9-17 10-4 10-5 10-6 11-7 12-8 12-9 13-10 13-11
",0,"[('风', 19), ('扇', 20)]",1,"[('粉', 13), ('丝', 14)]",1,0,1,1
