ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,tok.ori.tgt,tok.mut.tgt,ori.alignment,mut.alignment,ori.sc_id,ori.tgt_sense,mut.sc_id,mut.tgt_sense,unfair,ori.right,mut.right,sc_id
"industrial hood incorporating a fan with maximum horizontal side not exceeding 120cm
",industrial hood incorporating a fan with maximum horizontal side not exceeding 120 cm ,"Industrial hood incorporating fans with maximum horizontal side not exceeding 120cm
",Industrial hood incorporating fans with maximum horizontal side not exceeding 120 cm ,singular,['fan '],MUTATED,"0-0,1-1,2-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12","工业用排气罩,装有风扇,最大水平面不超过120cm
",hood-1,um,"工业抽油烟机，内置最大水平边不超过120cm的风扇
","工业罩，最大水平边不超过120cm的风扇
",工 业 抽 油 烟 机 ， 内 置 最 大 水 平 边 不 超 过 120cm 的 风 扇,工 业 罩 ， 最 大 水 平 边 不 超 过 120cm 的 风 扇,"0-0 0-1 1-3 1-4 1-5 2-5 2-6 2-7 3-5 4-20 5-8 6-9 6-10 7-8 7-11 7-12 8-13 9-14 10-15 10-16 11-17
","0-0 0-1 1-2 2-2 2-3 3-15 4-6 5-4 5-5 6-6 6-7 7-8 8-9 9-10 9-11 10-12
",7,"[('油', 3), ('烟', 4), ('机', 5)]",1,"[('罩', 2)]",1,1,0,7
"Take out a piece of A in A letters along the diagonal nail row, by a concave-convex feeling.
","Take out a piece of A in A letters along the diagonal nail row , by a concave - convex feeling . ","Take out pieces of A in A letters along the diagonal nail row, by a concave-convex feeling.
","Take out pieces of A in A letters along the diagonal nail row , by a concave - convex feeling . ",singular,['piece '],MUTATED,"0-0,1-1,3-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21","拿出一张A在A的字母上顺着斜线用指甲一划，就由凹凸感了。
",nail-12,cwmt,"取出一块A字在A字母沿对角线钉排，由凹凸的感觉。
","沿着对角指甲行取出A字母中的A片段，通过凹凸的感觉。
",取 出 一 块 A 字 在 A 字 母 沿 对 角 线 钉 排 ， 由 凹 凸 的 感 觉 。,沿 着 对 角 指 甲 行 取 出 A 字 母 中 的 A 片 段 ， 通 过 凹 凸 的 感 觉 。,"0-0 1-1 2-2 3-3 4-3 5-4 5-7 6-6 7-7 8-8 8-9 9-10 10-13 11-11 11-12 12-14 13-15 13-16 13-18 14-17 15-18 16-19 17-19
","0-7 1-8 2-15 2-16 3-13 5-12 6-9 7-10 7-11 8-6 10-0 10-1 10-2 10-3 11-4 11-5 12-17 13-18 13-19 14-20 15-21 16-21
",2,"[('钉', 14)]",1,"[('指', 4), ('甲', 5)]",1,0,1,1
"One subject made up a game of listing, according to the alphabet, each chemical reaction that bore the name of the discoverer.
","One subject made up a game of listing , according to the alphabet , each chemical reaction that bore the name of the discoverer . ","One subject made up games of listing, according to the alphabet, each chemical reaction that bore the name of the discoverer.
","One subject made up games of listing , according to the alphabet , each chemical reaction that bore the name of the discoverer . ",singular,['game '],MUTATED,"0-0,1-1,2-2,3-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24","宁愿生活在实实在在的地球上，也不要向往虚无缥缈的天堂。
",subject-1,cwmt,"根据字母表，一个受试者组成了一个列表游戏，每个化学反应都以发现者的名字命名。
","根据字母表，一个主题组成了列表游戏，每个化学反应都以发现者的名字命名。
",根 据 字 母 表 ， 一 个 受 试 者 组 成 了 一 个 列 表 游 戏 ， 每 个 化 学 反 应 都 以 发 现 者 的 名 字 命 名 。,根 据 字 母 表 ， 一 个 主 题 组 成 了 列 表 游 戏 ， 每 个 化 学 反 应 都 以 发 现 者 的 名 字 命 名 。,"0-6 1-8 1-9 1-10 2-12 2-13 3-6 4-7 5-18 5-19 6-11 7-16 8-0 8-1 11-4 12-21 13-23 13-24 14-25 14-26 15-28 16-29 18-33 18-34 19-32 20-31 21-35
","0-6 1-8 1-9 2-11 2-12 4-15 4-16 5-10 6-13 7-0 7-1 10-19 11-18 12-20 12-21 13-22 13-23 14-25 16-26 17-30 17-31 18-29 19-28 20-32
",6,"[('受', 8), ('试', 9), ('者', 10)]",0,"[('主', 8), ('题', 9)]",1,1,0,4
"Fur caps and fluffy stoles with ribbon ties (luxurious in white) added a feeling of opulence.
",Fur caps and fluffy stoles with ribbon ties ( luxurious in white ) added a feeling of opulence . ,"Fur caps and fluffy stoles with ribbon ties (luxurious in white) added feelings of opulence.
",Fur caps and fluffy stoles with ribbon ties ( luxurious in white ) added feelings of opulence . ,singular,['feeling '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,15-14,16-15,17-16,18-17,19-18","皮帽和蓬松的有缎带的披肩[白色显得很奢华]则添加了富贵的感觉。
",tie-7,cwmt,"毛皮帽和带蝴蝶结的蓬松披肩（豪华的白色）增添了一种富裕的感觉。
","毛皮帽和蓬松的披肩搭配丝带（白色奢华），增添了奢华感。
",毛 皮 帽 和 带 蝴 蝶 结 的 蓬 松 披 肩 （ 豪 华 的 白 色 ） 增 添 了 一 种 富 裕 的 感 觉 。,毛 皮 帽 和 蓬 松 的 披 肩 搭 配 丝 带 （ 白 色 奢 华 ） ， 增 添 了 奢 华 感 。,"0-0 0-1 1-2 2-3 3-9 3-10 4-9 4-11 4-12 5-3 6-4 6-5 6-6 7-6 7-7 8-15 9-20 10-19 10-20 10-21 11-21 11-22 12-23 13-24 13-28 13-29 14-24 14-25 14-27 15-26
","0-0 0-1 1-2 2-3 3-4 3-5 4-7 4-8 5-9 5-10 6-11 6-12 7-12 8-13 8-14 8-15 9-20 10-16 11-22 12-25 13-6 14-26
",3,"[('蝶', 6), ('结', 7)]",5,"[('带', 12)]",1,0,1,5
"Chips was rent between the impulse to laugh wildly and a bitterness that threatened hot tears.
",Chips was rent between the impulse to laugh wildly and a bitterness that threatened hot tears . ,"Chips was rent between the impulse to laugh wildly and bitternesses that threatened hot tears.
",Chips was rent between the impulse to laugh wildly and bitternesses that threatened hot tears . ,singular,['bitterness '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16","钱在使人狂笑的冲动和预示热泪盈眶的苦涩之间被撕得粉碎。
",chip-0,cwmt,"薯条是在疯狂大笑的冲动和威胁着热泪的痛苦之间租用的。
","筹码在狂笑的冲动和威胁热泪的苦涩之间徘徊。
",薯 条 是 在 疯 狂 大 笑 的 冲 动 和 威 胁 着 热 泪 的 痛 苦 之 间 租 用 的 。,筹 码 在 狂 笑 的 冲 动 和 威 胁 热 泪 的 苦 涩 之 间 徘 徊 。,"0-0 0-1 1-2 1-3 2-22 3-21 4-8 5-9 5-10 6-11 7-6 7-7 8-4 8-5 9-11 10-17 11-18 11-19 12-20 13-12 13-13 14-15 15-16
","0-0 0-1 1-2 3-17 4-5 5-6 5-7 6-8 7-4 8-3 9-8 10-14 10-15 11-16 12-9 12-10 13-11 14-12
",2,"[('薯', 0), ('条', 1)]",1,"[('筹', 0), ('码', 1)]",1,0,1,1
"The case in point concerns a letter signed by 1,200 non-Roma individuals, entitled ""Objection against the Gypsies: Residents gathered signatures for their removal"".
","The case in point concerns a letter signed by 1,200 non - Roma individuals , entitled "" Objection against the Gypsies : Residents gathered signatures for their removal "" . ","The case in point concerns letters signed by 1,200 non-Roma individuals, entitled ""Objection against the Gypsies: Residents gathered signatures for their removal"".
","The case in point concerns letters signed by 1,200 non - Roma individuals , entitled "" Objection against the Gypsies : Residents gathered signatures for their removal "" . ",singular,['letter '],MUTATED,"0-0,1-1,2-2,3-3,4-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29","有关问题涉及：有1200名非罗姆人签名的信""共同反对吉普赛人：收集居民签名要求他们迁离""。
",case-1,UNv1,"本案涉及1 200名非罗姆人签署的一封信，题为“反对吉卜赛人：居民为驱逐他们收集签名”。
","这方面的例子涉及1，200名非罗姆人签署的题为“反对吉普赛人：居民收集签名要求驱逐吉普赛人的信件”。
",本 案 涉 及 1 200 名 非 罗 姆 人 签 署 的 一 封 信 ， 题 为 “ 反 对 吉 卜 赛 人 ： 居 民 为 驱 逐 他 们 收 集 签 名 ” 。,这 方 面 的 例 子 涉 及 1 ， 200 名 非 罗 姆 人 签 署 的 题 为 “ 反 对 吉 普 赛 人 ： 居 民 收 集 签 名 要 求 驱 逐 吉 普 赛 人 的 信 件 ” 。,"0-0 1-1 2-2 3-18 4-2 4-3 5-14 6-15 6-16 7-11 7-12 8-12 9-4 9-5 10-20 11-20 12-20 13-23 13-24 13-25 14-21 14-22 16-31 16-32 17-28 17-29 18-35 18-36 19-37 19-38 20-30 21-33 21-34 22-39 22-40
","0-0 1-4 1-5 2-6 4-6 4-7 5-44 6-16 6-17 7-17 8-10 9-21 10-21 11-21 12-24 12-26 13-22 13-23 14-1 15-37 15-38 16-29 16-30 17-31 17-32 18-33 18-34 19-36 20-43 21-46 21-47
",14,"[('案', 1)]",11,"[('例', 4), ('子', 5)]",1,1,0,14
"The subject of interrogation concerned a murder at Mr. Namithanje's workplace.
",The subject of interrogation concerned a murder at Mr. Namithanje 's workplace . ,"The subject of interrogation concerned murders at Mr. Namithanje's workplace.
",The subject of interrogation concerned murders at Mr. Namithanje 's workplace . ,singular,['murder '],MUTATED,"0-0,1-1,2-2,3-3,4-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12","讯问主题涉及Namithanje先生工作场所的一宗谋杀案。
",subject-1,UNv1,"审讯对象涉及纳米森杰先生工作场所的一起谋杀案。
","审讯的主题涉及Namithanje先生工作场所的谋杀案。
",审 讯 对 象 涉 及 纳 米 森 杰 先 生 工 作 场 所 的 一 起 谋 杀 案 。,审 讯 的 主 题 涉 及 Namithanje 先 生 工 作 场 所 的 谋 杀 案 。,"0-6 1-2 1-3 2-13 3-0 3-1 4-4 4-5 5-17 6-18 6-19 6-20 7-12 8-7 8-8 8-9 8-10 8-11 9-21 10-14
","1-3 1-4 2-2 3-0 3-1 3-7 4-5 4-6 5-15 5-16 6-10 7-8 7-9 8-17 9-12
",4,"[('对', 2), ('象', 3)]",0,"[('主', 3), ('题', 4)]",1,0,1,0
"The paper does a summary of the twelve elements of business English letter. At the same time , it explains the writing principles of each part.
","The paper does a summary of the twelve elements of business English letter . At the same time , it explains the writing principles of each part . ","The paper does summaries of the twelve elements of business English letter. At the same time , it explains the writing principles of each part.
","The paper does summaries of the twelve elements of business English letter . At the same time , it explains the writing principles of each part . ",singular,['summary '],MUTATED,"0-0,1-1,2-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27","崔迪太太阴恻恻地说，「出来就是派。」
",letter-12,cwmt,"本文总结了商务英语字母的十二个要素。同时，它解释了每个部分的写作原则。
","本文总结了商务英语信件的十二个要素。同时，它解释了每个部分的写作原则。
",本 文 总 结 了 商 务 英 语 字 母 的 十 二 个 要 素 。 同 时 ， 它 解 释 了 每 个 部 分 的 写 作 原 则 。,本 文 总 结 了 商 务 英 语 信 件 的 十 二 个 要 素 。 同 时 ， 它 解 释 了 每 个 部 分 的 写 作 原 则 。,"0-0 1-1 2-2 3-14 4-3 4-15 7-12 7-13 8-16 9-11 10-5 10-6 11-7 11-8 12-10 13-19 14-18 15-18 16-19 17-20 18-21 19-22 19-23 20-27 21-30 21-31 22-32 22-33 23-29 24-25 25-34
","0-0 1-1 2-2 3-3 6-12 6-13 6-14 7-16 8-11 9-5 9-6 10-7 10-8 11-9 12-19 13-18 14-18 15-19 16-20 17-21 18-22 18-23 19-27 20-30 20-31 21-32 21-33 22-29 23-25 24-34
",2,"[('母', 10)]",0,"[('信', 9)]",1,0,1,0
"Indeed, in most cases, an ex officio lawyer was appointed and was only present when the suspect was brought before the prosecutor to make a statement.
","Indeed , in most cases , an ex officio lawyer was appointed and was only present when the suspect was brought before the prosecutor to make a statement . ","Indeed, in most cases, an ex officio lawyer was appointed and was only present when the suspect was brought before the prosecutor to make statements.
","Indeed , in most cases , an ex officio lawyer was appointed and was only present when the suspect was brought before the prosecutor to make statements . ",singular,['statement'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-25,27-26,28-27,29-28","实际上，在多数案件中都是指定一位职务律师，他只是在嫌疑人被送交检察官作出陈述出时才出场。
",case-4,UNv1,"事实上，在大多数情况下，都指定了一名依职权律师，只有在嫌疑人被带到检察官面前作证时才在场。
","事实上，在多数案件中，指定了一名依职权律师，只有在嫌疑人被带见检察官作证时才在场。
",事 实 上 ， 在 大 多 数 情 况 下 ， 都 指 定 了 一 名 依 职 权 律 师 ， 只 有 在 嫌 疑 人 被 带 到 检 察 官 面 前 作 证 时 才 在 场 。,事 实 上 ， 在 多 数 案 件 中 ， 指 定 了 一 名 依 职 权 律 师 ， 只 有 在 嫌 疑 人 被 带 见 检 察 官 作 证 时 才 在 场 。,"0-0 0-1 0-2 0-3 1-4 2-5 2-6 2-7 3-8 3-9 3-10 4-9 5-18 6-18 6-19 6-20 7-21 7-22 9-13 9-14 12-24 12-25 14-40 15-26 16-27 16-28 16-29 17-30 18-31 19-37 20-34 21-33 21-35 22-32 23-38 23-39 24-43 25-44
","0-0 0-1 0-2 0-3 1-4 2-5 2-6 3-7 3-8 4-8 5-16 6-16 6-17 6-18 7-19 7-20 9-11 9-12 12-22 12-23 13-39 14-36 15-24 16-25 16-26 16-27 17-28 18-29 19-37 20-32 21-31 21-33 23-34 23-35 24-40
",11,"[('况', 9)]",14,"[('件', 8)]",1,0,1,14
"China shall establish a mechanism under which individuals and enterprises can bring to the attention of the national authorities cases of non-uniform application of the trade regime.
",China shall establish a mechanism under which individuals and enterprises can bring to the attention of the national authorities cases of non - uniform application of the trade regime . ,"China shall establish mechanisms under which individuals and enterprises can bring to the attention of the national authorities cases of non-uniform application of the trade regime.
",China shall establish mechanisms under which individuals and enterprises can bring to the attention of the national authorities cases of non - uniform application of the trade regime . ,singular,['mechanism '],MUTATED,"0-0,1-1,2-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29","4．中国应建立一种机制，使个人和企业可据以提请国家主管机关注意贸易制度未统一适用的情况。
",case-19,cwmt,"中国应建立一种机制，使个人和企业能够提请国家当局注意不统一适用贸易制度的案件。
","中国应建立机制，使个人和企业能够提请国家当局注意贸易制度不统一适用的情况。
",中 国 应 建 立 一 种 机 制 ， 使 个 人 和 企 业 能 够 提 请 国 家 当 局 注 意 不 统 一 适 用 贸 易 制 度 的 案 件 。,中 国 应 建 立 机 制 ， 使 个 人 和 企 业 能 够 提 请 国 家 当 局 注 意 贸 易 制 度 不 统 一 适 用 的 情 况 。,"0-0 0-1 1-2 2-3 2-4 3-5 4-6 4-7 4-8 5-8 6-10 7-11 7-12 8-13 9-14 9-15 10-16 10-17 11-18 12-18 14-24 14-25 17-20 17-21 18-22 18-23 19-36 19-37 20-33 21-26 22-19 23-35 25-31 25-32 26-34
","0-0 0-1 1-2 2-3 2-4 3-5 3-6 4-6 5-8 6-9 6-10 7-11 8-12 8-13 9-14 9-15 10-16 11-16 13-22 13-23 16-18 16-19 17-20 17-21 18-34 18-35 20-31 21-32 22-33 23-33 24-24 24-25 25-27
",14,"[('案', 36), ('件', 37)]",11,"[('情', 34), ('况', 35)]",1,0,1,11
"An exchange of letters forming part of the agreement took place on the same day.
",An exchange of letters forming part of the agreement took place on the same day . ,"Exchanges of letters forming part of the agreement took place on the same day.
",Exchanges of letters forming part of the agreement took place on the same day . ,singular,['exchange '],MUTATED,"1-0,2-1,3-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15","同一天还互换了作为《协定》一部分的照会。
",letter-3,UNv1,"同一天进行了作为协议一部分的换文。
","同一天，双方交换了构成协议一部分的信件。
",同 一 天 进 行 了 作 为 协 议 一 部 分 的 换 文 。,同 一 天 ， 双 方 交 换 了 构 成 协 议 一 部 分 的 信 件 。,"0-1 1-14 3-15 5-11 5-12 6-11 6-13 7-9 8-8 9-5 11-3 13-0 14-16
","0-6 0-7 1-1 2-17 2-18 3-9 3-10 4-14 4-15 5-16 7-11 7-12 8-8 9-5 10-13 11-14 12-13 13-19
",2,"[('文', 15)]",0,"[('信', 17), ('件', 18)]",1,0,0,0
"From an official point of view there does not seem to have been a case where a woman has been unable on account of her sex to represent her country abroad or work in international organizations.
",From an official point of view there does not seem to have been a case where a woman has been unable on account of her sex to represent her country abroad or work in international organizations . ,"From an official point of view there does not seem to have been a case where women have been unable on account of her sex to represent her country abroad or work in international organizations.
",From an official point of view there does not seem to have been a case where women have been unable on account of her sex to represent her country abroad or work in international organizations . ,singular,['woman '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29,31-30,32-31,33-32,34-33,35-34,36-35,37-36","从政府方面看，没有妇女因为其性别不能在国外代表国家或在国际组织工作的先例。
",case-14,UNv1,"从官方观点来看，似乎没有一个妇女由于性别而无法在国外代表其国家或在国际组织工作的情况。
","从官方观点来看，似乎没有一个案例表明妇女由于性别而无法在国外代表其国家或在国际组织工作。
",从 官 方 观 点 来 看 ， 似 乎 没 有 一 个 妇 女 由 于 性 别 而 无 法 在 国 外 代 表 其 国 家 或 在 国 际 组 织 工 作 的 情 况 。,从 官 方 观 点 来 看 ， 似 乎 没 有 一 个 案 例 表 明 妇 女 由 于 性 别 而 无 法 在 国 外 代 表 其 国 家 或 在 国 际 组 织 工 作 。,"0-0 1-3 2-1 2-2 3-3 3-4 4-3 5-3 7-9 8-10 9-8 11-11 12-12 13-12 13-13 14-40 14-41 16-13 17-14 17-15 18-24 19-23 20-21 20-22 21-23 23-28 25-18 25-19 27-26 27-27 29-30 30-25 31-31 32-37 32-38 33-32 34-33 34-34 35-35 35-36
","0-0 1-3 2-1 2-2 3-3 3-4 4-3 5-3 7-9 8-10 9-8 11-11 12-12 13-12 13-13 14-14 14-15 16-18 16-19 18-27 19-25 19-26 20-27 21-26 22-21 24-22 24-23 26-30 26-31 28-34 29-29 30-35 31-41 31-42 32-36 33-37 33-38 34-39 34-40
",11,"[('情', 40), ('况', 41)]",14,"[('案', 14), ('例', 15)]",1,1,0,11
"A defeated gladiator would lower his arms a sign of surrender.
",A defeated gladiator would lower his arms a sign of surrender . ,"A defeated gladiator would lower his arms signs of surrender.
",A defeated gladiator would lower his arms signs of surrender . ,singular,['sign '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,8-7,9-8,10-9,11-10,12-11","观众决定斗士的生死.败阵斗士垂下双臂表示投降.
",arm-6,cwmt,"战败的角斗士会放下双臂，表示投降。
","一个被击败的角斗士会放下他的武器表示投降。
",战 败 的 角 斗 士 会 放 下 双 臂 ， 表 示 投 降 。,一 个 被 击 败 的 角 斗 士 会 放 下 他 的 武 器 表 示 投 降 。,"0-0 1-1 2-3 2-4 2-5 3-6 4-7 4-8 5-10 6-9 6-10 7-12 8-13 9-12 10-14 10-15 10-16
","0-0 0-1 1-2 1-3 1-4 2-6 2-7 2-8 3-9 4-10 4-11 5-12 5-13 6-14 6-15 7-16 7-17 8-16 9-18 9-19 9-20
",0,"[('双', 9), ('臂', 10)]",2,"[('武', 14), ('器', 15)]",1,1,0,0
"In this case, the Working Group has requested a copy of the death certificate.
","In this case , the Working Group has requested a copy of the death certificate . ","In this case, the Working Group has requested copies of the death certificate.
","In this case , the Working Group has requested copies of the death certificate . ",singular,['copy '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15","关于此案，工作组要求看到死亡证书的复印件。
",case-2,UNv1,"在本案中，工作组要求提供死亡证明的副本。
","在这种情况下，工作组要求提供死亡证明的副本。
",在 本 案 中 ， 工 作 组 要 求 提 供 死 亡 证 明 的 副 本 。,在 这 种 情 况 下 ， 工 作 组 要 求 提 供 死 亡 证 明 的 副 本 。,"0-0 1-1 2-2 2-4 3-3 4-5 4-6 5-7 6-7 7-8 7-9 7-10 7-11 8-10 9-17 9-18 10-16 11-16 12-12 12-13 13-14 13-15
","0-0 1-1 2-2 2-3 2-4 2-5 2-6 3-5 4-7 4-8 5-9 6-9 7-10 7-11 7-12 7-13 8-19 8-20 9-18 10-18 11-14 11-15 12-16 12-17
",14,"[('案', 2), ('，', 4)]",11,"[('种', 2), ('情', 3), ('况', 4), ('下', 5), ('，', 6)]",1,1,0,14
"Given the difficulty in finding matches for Indians abroad, some matchmakers are now charging them more. Mr.
","Given the difficulty in finding matches for Indians abroad , some matchmakers are now charging them more . Mr. ","Given the difficulty in finding matches for Indians abroad, a matchmaker is now charging them more. Mr.
","Given the difficulty in finding matches for Indians abroad , a matchmaker is now charging them more . Mr. ",plural,['matchmakers '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19","那么黄金是在通胀时表现更好，还是在通缩时表现更好呢？
",match-5,cwmt,"鉴于在国外为印度人寻找比赛的困难，一些媒人现在正在向他们收取更多费用。先生。
","鉴于在国外为印度人寻找匹配的困难，媒人现在向他们收取更多费用。先生。
",鉴 于 在 国 外 为 印 度 人 寻 找 比 赛 的 困 难 ， 一 些 媒 人 现 在 正 在 向 他 们 收 取 更 多 费 用 。 先 生 。,鉴 于 在 国 外 为 印 度 人 寻 找 匹 配 的 困 难 ， 媒 人 现 在 向 他 们 收 取 更 多 费 用 。 先 生 。,"0-0 0-1 2-14 2-15 3-2 4-9 4-10 5-11 5-12 6-5 7-6 7-7 8-3 8-4 8-16 9-17 9-18 10-19 10-20 11-24 12-21 12-22 12-24 13-23 13-25 13-28 13-29 14-26 14-27 15-30 15-31 15-34 15-37 16-35 16-36
","0-0 0-1 2-14 2-15 3-2 4-9 4-10 5-11 5-12 6-5 7-6 7-7 7-8 8-3 8-4 10-17 11-20 12-19 13-21 13-24 13-25 14-22 14-23 15-26 15-27 15-30 15-33 16-31 16-32
",2,"[('比', 11), ('赛', 12)]",4,"[('匹', 11), ('配', 12)]",1,0,1,4
"I can think of many cases where students obviously knew a lot of English words and expressions but couldn't write a good essay.
",I can think of many cases where students obviously knew a lot of English words and expressions but could n't write a good essay . ,"I can think of many cases where students obviously knew lots of English words and expressions but couldn't write a good essay.
",I can think of many cases where students obviously knew lots of English words and expressions but could n't write a good essay . ,singular,['lot '],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24","哦，亲爱的，这简直比从椅子上掉下来还要容易。
",case-5,cwmt,"我能想到很多学生明明知道很多英语单词和表达方式，但写不出一篇好文章的情况。
","我能想到很多案例，学生明明知道很多英语单词和表达方式，却写不出一篇好文章。
",我 能 想 到 很 多 学 生 明 明 知 道 很 多 英 语 单 词 和 表 达 方 式 ， 但 写 不 出 一 篇 好 文 章 的 情 况 。,我 能 想 到 很 多 案 例 ， 学 生 明 明 知 道 很 多 英 语 单 词 和 表 达 方 式 ， 却 写 不 出 一 篇 好 文 章 。,"0-0 1-1 2-2 3-5 4-5 5-35 6-21 7-6 7-7 8-8 8-9 9-10 9-11 11-4 12-33 13-14 13-15 14-16 14-17 15-18 16-19 16-20 17-24 18-26 19-25 19-29 20-28 21-30 22-31 22-32
","0-0 1-1 2-2 3-5 4-5 5-6 5-7 6-24 7-9 7-10 8-11 8-12 9-13 9-14 10-15 10-16 11-16 12-17 12-18 13-19 13-20 14-21 15-22 15-23 16-27 17-29 18-28 18-32 19-31 20-33 21-34 21-35 21-36
",11,"[('况', 35)]",14,"[('案', 6), ('例', 7)]",1,1,0,11
"I just got an answer about the stock we hxdye on hand.
",I just got an answer about the stock we hxdye on hand . ,"I just got answers about the stock we hxdye on hand.
",I just got answers about the stock we hxdye on hand . ,singular,['answer '],MUTATED,"0-0,1-1,2-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12","我刚刚接获通知我们现有库存量.
",stock-7,cwmt,"我刚刚得到了关于我们手头上的股票的答案。
","我刚刚得到了关于我们手头库存的答案。
",我 刚 刚 得 到 了 关 于 我 们 手 头 上 的 股 票 的 答 案 。,我 刚 刚 得 到 了 关 于 我 们 手 头 库 存 的 答 案 。,"0-0 1-1 1-2 2-3 2-4 2-5 4-17 4-18 5-6 5-7 6-13 6-16 7-14 7-15 8-9 10-12 11-10 11-11 11-19
","0-0 1-1 1-2 2-3 2-4 2-5 3-15 3-16 4-6 4-7 5-7 5-14 6-12 6-13 7-9 8-15 9-16 10-17
",2,"[('股', 14), ('票', 15)]",7,"[('库', 12), ('存', 13)]",1,0,1,7
"China shall establish a mechanism under which individuals and enterprises can bring to the attention of the national authorities cases of non-uniform application of the trade regime.
",China shall establish a mechanism under which individuals and enterprises can bring to the attention of the national authorities cases of non - uniform application of the trade regime . ,"China shall establish mechanisms under which individuals and enterprises can bring to the attention of the national authorities cases of non-uniform application of the trade regime.
",China shall establish mechanisms under which individuals and enterprises can bring to the attention of the national authorities cases of non - uniform application of the trade regime . ,singular,['mechanism '],MUTATED,"0-0,1-1,2-2,4-3,5-4,6-5,7-6,8-7,9-8,10-9,11-10,12-11,13-12,14-13,15-14,16-15,17-16,18-17,19-18,20-19,21-20,22-21,23-22,24-23,25-24,26-25,27-26,28-27,29-28,30-29","4．中国应建立一种机制，使个人和企业可据以提请国家主管机关注意贸易制度未统一适用的情况。
",case-19,cwmt,"中国应建立一种机制，使个人和企业能够提请国家当局注意不统一适用贸易制度的案件。
","中国应建立机制，使个人和企业能够提请国家当局注意贸易制度不统一适用的情况。
",中 国 应 建 立 一 种 机 制 ， 使 个 人 和 企 业 能 够 提 请 国 家 当 局 注 意 不 统 一 适 用 贸 易 制 度 的 案 件 。,中 国 应 建 立 机 制 ， 使 个 人 和 企 业 能 够 提 请 国 家 当 局 注 意 贸 易 制 度 不 统 一 适 用 的 情 况 。,"0-0 0-1 1-2 2-3 2-4 3-5 4-6 4-7 4-8 5-8 6-10 7-11 7-12 8-13 9-14 9-15 10-16 10-17 11-18 12-18 14-24 14-25 17-20 17-21 18-22 18-23 19-36 19-37 20-33 21-26 22-19 23-35 25-31 25-32 26-34
","0-0 0-1 1-2 2-3 2-4 3-5 3-6 4-6 5-8 6-9 6-10 7-11 8-12 8-13 9-14 9-15 10-16 11-16 13-22 13-23 16-18 16-19 17-20 17-21 18-34 18-35 20-31 21-32 22-33 23-33 24-24 24-25 25-27
",14,"[('案', 36), ('件', 37)]",11,"[('情', 34), ('况', 35)]",1,0,1,11
