ori.src,tok.ori.src,mut.src,tok.mut.src,mutkind,mutkind_word,tag,mut_align,ref,poly_word,corpus,ori.tgt,mut.tgt,tok.ori.tgt,tok.mut.tgt,ori.alignment,mut.alignment,ori.sc_id,ori.tgt_sense,mut.sc_id,mut.tgt_sense,unfair,ori.right,mut.right,sc_id
"We assess the merits of requests for advisory opinions on a case by case basis.
",We assess the merits of requests for advisory opinions on a case by case basis . ,"We do not assess the merits of requests for advisory opinions on a case by case basis.
",We do not assess the merits of requests for advisory opinions on a case by case basis . ,positive,['assess'],MUTATED,"0-0,1-3,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18","我们逐案评估要求提供咨询意见的请求是否应予同意。
",case-11,UNv1,"我们根据具体情况评估征求咨询意见请求的优缺点。
","我们不逐案评估征求咨询意见请求的是非曲直。
",我 们 根 据 具 体 情 况 评 估 征 求 咨 询 意 见 请 求 的 优 缺 点 。,我 们 不 逐 案 评 估 征 求 咨 询 意 见 请 求 的 是 非 曲 直 。,"0-0 0-1 1-8 1-9 2-3 3-6 4-5 5-11 6-11 7-10 7-12 7-13 8-14 8-15 9-13 10-16 11-7 12-18 13-20 14-22
","0-0 0-1 1-2 2-2 3-5 3-6 4-4 5-4 6-7 7-8 8-8 9-9 9-10 10-11 10-12 11-15 12-16 13-4 14-18 16-20
",11,"[('况', 7)]",14,"[('案', 4)]",1,0,1,14
"I just see a note on Henri's housing form.
",I just see a note on Henri 's housing form . ,"I just does not see a note on Henri's housing form.
",I just does not see a note on Henri 's housing form . ,positive,['see'],MUTATED,"0-0,1-1,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13","我刚在昂利的住宿表格里看到条记录
",note-4,os18,"我只是在亨利的住房表格上看到一张纸条。
","我只是没有看到亨利的住房表格上的注释。
",我 只 是 在 亨 利 的 住 房 表 格 上 看 到 一 张 纸 条 。,我 只 是 没 有 看 到 亨 利 的 住 房 表 格 上 的 注 释 。,"0-0 1-1 1-2 2-12 3-14 4-13 4-15 4-16 4-17 5-3 5-11 6-4 6-5 6-6 7-7 7-8 8-9 8-10 8-18
","0-0 1-1 1-2 2-4 3-3 4-5 4-6 6-16 6-17 7-14 8-7 8-8 8-9 8-15 9-10 9-11 10-12 10-13
",0,"[('到', 13), ('张', 15), ('纸', 16), ('条', 17)]",6,"[('注', 16), ('释', 17)]",1,0,1,6
"Spirits trembled in the social anxiety like leaves at the approach of a storm.
",Spirits trembled in the social anxiety like leaves at the approach of a storm . ,"Spirits did not tremble in the social anxiety like leaves at the approach of a storm.
",Spirits did not tremble in the social anxiety like leaves at the approach of a storm . ,positive,['trembled'],MUTATED,"0-0,1-3,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17","人们的心情如同风暴将临时的树叶，在烦惑的社会中发抖。
",spirit-0,cwmt,"灵魂在社交焦虑中颤抖，就像暴风雨来临时的树叶一样。
","精神没有像暴风雨来临时的树叶一样在社交焦虑中颤抖。
",灵 魂 在 社 交 焦 虑 中 颤 抖 ， 就 像 暴 风 雨 来 临 时 的 树 叶 一 样 。,精 神 没 有 像 暴 风 雨 来 临 时 的 树 叶 一 样 在 社 交 焦 虑 中 颤 抖 。,"0-0 0-1 1-8 1-9 2-7 3-7 4-3 4-4 5-5 5-6 6-11 6-12 7-20 7-21 8-18 9-17 10-17 11-19 12-22 13-13 13-14 13-15
","0-0 0-1 1-2 1-3 2-2 3-22 3-23 4-21 6-17 6-18 7-19 7-20 8-15 9-12 9-13 10-16 12-9 13-11 14-14 15-5 15-6 15-7
",2,"[('灵', 0), ('魂', 1)]",3,"[('精', 0), ('神', 1)]",1,1,0,2
"Lives whose brave music long shall ring Like a spirit - stirring strain.
",Lives whose brave music long shall ring Like a spirit - stirring strain . ,"Do not lives whose brave music long shall ring Like a spirit - stirring strain.
",Do not lives whose brave music long shall ring Like a spirit - stirring strain . ,positive,['lives'],MUTATED,"0-2,1-3,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16","生命的勇敢的音乐象震憾人心的曲调将长奏不已.
",spirit-9,cwmt,"活着的勇敢的音乐长篇将像一个精神一样响起 - 激动人心的压力。
","不要活出勇敢的音乐，长篇大论，像灵一样响起-激荡的劳累。
",活 着 的 勇 敢 的 音 乐 长 篇 将 像 一 个 精 神 一 样 响 起 - 激 动 人 心 的 压 力 。,不 要 活 出 勇 敢 的 音 乐 ， 长 篇 大 论 ， 像 灵 一 样 响 起 - 激 荡 的 劳 累 。,"0-0 1-2 1-5 2-3 2-4 3-6 3-7 4-8 4-9 5-10 6-18 7-11 7-17 8-12 8-13 8-16 9-14 9-15 10-20 11-19 11-21 11-22 11-23 11-24 12-26 12-27 12-28
","0-1 1-0 2-2 3-6 4-4 4-5 5-7 5-8 6-10 6-11 7-14 8-19 9-15 9-18 10-17 11-16 12-21 13-20 13-22 14-26 14-27
",3,"[('精', 14), ('神', 15)]",2,"[('灵', 16)]",1,0,1,2
"In the case of letters rogatory sent by foreign courts to the competent Cuban courts on the basis of reciprocity, the following procedures shall be followed:
","In the case of letters rogatory sent by foreign courts to the competent Cuban courts on the basis of reciprocity , the following procedures shall be followed : ","In the case of letters rogatory sent by foreign courts to the competent Cuban courts on the basis of reciprocity, the following procedures shall not be followed:
","In the case of letters rogatory sent by foreign courts to the competent Cuban courts on the basis of reciprocity , the following procedures shall not be followed : ",positive,['followed'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-20,21-21,22-22,23-23,24-24,25-26,26-27,27-28,28-29","关于外国法院向古巴主管法院送达的委托书，基于互惠原则，应当以以下方式处理：
",case-2,UNv1,"在外国法院以对等原则向古巴主管法院发出调查委托书的情况下，应遵循以下程序：
","如果外国法院根据对等原则向古巴主管法院发出调查委托书，则不遵循下列程序：
",在 外 国 法 院 以 对 等 原 则 向 古 巴 主 管 法 院 发 出 调 查 委 托 书 的 情 况 下 ， 应 遵 循 以 下 程 序 ：,如 果 外 国 法 院 根 据 对 等 原 则 向 古 巴 主 管 法 院 发 出 调 查 委 托 书 ， 则 不 遵 循 下 列 程 序 ：,"0-0 2-25 4-23 5-19 5-20 5-21 5-22 5-23 6-17 6-18 7-9 8-1 8-2 9-3 9-4 9-15 9-16 10-10 12-13 12-14 13-11 13-12 17-26 18-24 19-6 21-32 21-33 22-34 22-35 23-29 24-29 25-30 25-31 25-36
","0-26 2-0 2-1 4-25 5-21 5-22 5-23 5-24 5-25 6-19 6-20 7-11 8-2 8-3 9-4 9-5 10-12 11-15 12-16 13-13 13-14 14-17 14-18 17-6 17-7 19-8 21-31 21-32 22-33 22-34 23-27 24-28 26-35
",11,"[('情', 25)]",14,"[('如', 0), ('果', 1)]",1,1,0,14
"It should be noted that prompted ribbon hailun appropriate bottom Jiancang buy some chips.
",It should be noted that prompted ribbon hailun appropriate bottom Jiancang buy some chips . ,"It should not be noted that prompted ribbon hailun appropriate bottom Jiancang buy some chips.
",It should not be noted that prompted ribbon hailun appropriate bottom Jiancang buy some chips . ,positive,['noted'],MUTATED,"0-0,1-1,2-3,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16","当男女之间想表达爱慕之情的时候，会发自内心的歌唱；
",chip-13,cwmt,"需要注意的是，提示丝带海伦合适的底部建仓购买了一些芯片。
","不用注意的是，提示丝带海伦适当底建仓买一些薯片。
",需 要 注 意 的 是 ， 提 示 丝 带 海 伦 合 适 的 底 部 建 仓 购 买 了 一 些 芯 片 。,不 用 注 意 的 是 ， 提 示 丝 带 海 伦 适 当 底 建 仓 买 一 些 薯 片 。,"0-5 1-1 2-1 3-2 3-3 4-8 5-7 5-8 6-9 6-10 7-11 7-12 8-13 8-14 9-16 9-17 10-18 10-19 11-20 11-21 12-23 12-24 13-25 13-26 13-27
","0-5 1-1 2-0 4-2 4-3 5-8 6-7 6-8 7-9 7-10 8-11 8-12 9-13 9-14 10-15 11-16 11-17 12-18 13-19 13-20 14-21 14-22 14-23
",10,"[('芯', 25), ('片', 26), ('。', 27)]",2,"[('薯', 21), ('片', 22), ('。', 23)]",1,1,0,10
"That duty applies a fortiori in cases in which the perpetrators of such violations have been identified.
",That duty applies a fortiori in cases in which the perpetrators of such violations have been identified . ,"That duty does not apply a fortiori in cases in which the perpetrators of such violations have been identified.
",That duty does not apply a fortiori in cases in which the perpetrators of such violations have been identified . ,positive,['applies'],MUTATED,"0-0,1-1,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19,18-20","这种义务在这种侵权行为的作案者已被查明的情况下更应适用。
",case-6,UNv1,"这项义务尤其适用于已查明这种侵权行为的肇事者的案件。
","在查明这种侵权行为的肇事者的情况下，这项义务更不适用。
",这 项 义 务 尤 其 适 用 于 已 查 明 这 种 侵 权 行 为 的 肇 事 者 的 案 件 。,在 查 明 这 种 侵 权 行 为 的 肇 事 者 的 情 况 下 ， 这 项 义 务 更 不 适 用 。,"0-0 1-2 1-3 2-6 2-7 2-8 4-1 6-23 8-5 10-19 10-20 10-21 11-18 11-22 12-12 12-13 13-14 13-15 13-16 13-17 15-9 16-11
","1-20 1-21 3-23 4-24 4-25 6-1 7-0 8-14 8-15 8-16 9-15 10-15 11-15 12-10 12-11 12-12 13-9 13-13 13-19 14-3 14-4 14-18 15-5 15-6 15-7 15-8 18-26
",14,"[('案', 23)]",11,"[('情', 14), ('况', 15), ('下', 16)]",1,1,0,14
"The heavy damping makes it impractical to read gravity directly from the displacement of the beam.
",The heavy damping makes it impractical to read gravity directly from the displacement of the beam . ,"The heavy damping does not make it impractical to read gravity directly from the displacement of the beam.
",The heavy damping does not make it impractical to read gravity directly from the displacement of the beam . ,positive,['makes'],MUTATED,"0-0,1-1,2-2,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19","高阻尼不能使其直接从横臂的位移读出重力值。
",beam-15,cwmt,"由于重阻尼，直接从光束的位移中读取重力是不切实际的。
","重阻尼不会使直接从梁的位移中读取重力变得不切实际。
",由 于 重 阻 尼 ， 直 接 从 光 束 的 位 移 中 读 取 重 力 是 不 切 实 际 的 。,重 阻 尼 不 会 使 直 接 从 梁 的 位 移 中 读 取 重 力 变 得 不 切 实 际 。,"0-1 1-2 2-3 2-4 5-20 5-21 5-22 5-23 7-15 7-16 8-17 8-18 9-6 9-7 10-8 12-12 12-13 13-11 13-14 13-24 14-24 15-9 15-10 15-25
","0-0 1-0 2-1 2-2 3-4 4-3 5-5 7-21 7-22 7-23 8-19 9-14 9-15 10-16 10-17 11-6 11-7 12-8 13-18 14-11 14-12 15-10 15-13 17-9
",1,"[('光', 9), ('束', 10), ('。', 25)]",2,"[('梁', 9)]",1,0,1,2
"The look is completed by solid brass and silver - plated candelabra parts and a scale wheel.
",The look is completed by solid brass and silver - plated candelabra parts and a scale wheel . ,"The look is not completed by solid brass and silver - plated candelabra parts and a scale wheel.
",The look is not completed by solid brass and silver - plated candelabra parts and a scale wheel . ,positive,['completed'],MUTATED,"0-0,1-1,2-2,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19","外观完成固体黄铜和镀银烛台零件和车轮的规模.
",scale-15,cwmt,"外观由实心黄铜和镀银烛台零件和鳞片轮完成。
","外观不是由实心黄铜和银色 - 镀烛台零件和刻度轮完成的。
",外 观 由 实 心 黄 铜 和 镀 银 烛 台 零 件 和 鳞 片 轮 完 成 。,外 观 不 是 由 实 心 黄 铜 和 银 色 - 镀 烛 台 零 件 和 刻 度 轮 完 成 的 。,"0-2 1-1 3-18 3-19 4-2 5-3 5-4 6-5 6-6 7-7 8-9 10-8 11-10 11-11 12-12 12-13 13-14 15-15 16-17
","0-0 1-1 2-3 3-2 4-22 4-23 5-4 6-5 6-6 7-7 7-8 8-9 9-10 9-11 10-12 11-13 12-14 12-15 13-16 13-17 14-18 16-20 17-21
",4,"[('鳞', 15)]",1,"[('度', 20)]",1,0,1,1
"The case of Switzerland – which is even more integrated into EU production chains than the UK – shows that efficient customs administrations on both sides are enough to keep such barriers to a minimum.
",The case of Switzerland – which is even more integrated into EU production chains than the UK – shows that efficient customs administrations on both sides are enough to keep such barriers to a minimum . ,"The case of Switzerland – which is even more integrated into EU production chains than the UK – does not show that efficient customs administrations on both sides are enough to keep such barriers to a minimum.
",The case of Switzerland – which is even more integrated into EU production chains than the UK – does not show that efficient customs administrations on both sides are enough to keep such barriers to a minimum . ,positive,['shows'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-20,19-21,20-22,21-23,22-24,23-25,24-26,25-27,26-28,27-29,28-30,29-31,30-32,31-33,32-34,33-35,34-36,35-37,36-38","瑞士的情况（该国与欧盟产业链的融合比英国更深）表明，高效的双边海关管理机构足以将这些障碍降至最低。
",case-1,nc-v15,"瑞士的案例- 它比英国更能融入欧盟生产链 - 表明双方高效的海关管理足以将此类壁垒降至最低。
","瑞士的情况——它比英国更能融入欧盟生产链——并不能表明双方高效的海关管理足以将这种壁垒降至最低。
",瑞 士 的 案 例 - 它 比 英 国 更 能 融 入 欧 盟 生 产 链 - 表 明 双 方 高 效 的 海 关 管 理 足 以 将 此 类 壁 垒 降 至 最 低 。,瑞 士 的 情 况 — — 它 比 英 国 更 能 融 入 欧 盟 生 产 链 — — 并 不 能 表 明 双 方 高 效 的 海 关 管 理 足 以 将 这 种 壁 垒 降 至 最 低 。,"0-3 1-3 1-4 2-3 3-0 3-1 4-5 5-6 6-7 7-10 8-10 9-12 10-13 11-14 11-15 12-16 12-17 13-18 14-7 16-8 16-9 17-19 18-20 18-21 19-21 20-24 20-25 21-27 21-28 22-29 22-30 23-28 24-22 25-22 25-23 27-31 28-31 30-34 30-35 31-36 31-37 32-39 34-40 34-41 34-42
","1-3 1-4 2-2 3-0 3-1 4-5 4-6 5-6 5-7 6-8 7-11 8-11 9-13 10-14 11-15 11-16 12-17 12-18 13-19 14-8 16-9 16-10 17-20 17-21 18-22 19-22 19-23 20-25 20-26 21-26 22-29 22-30 23-32 23-33 24-34 24-35 25-33 26-27 27-27 27-28 29-36 30-36 32-39 32-40 33-41 33-42 34-44 36-45 36-46 36-47
",14,"[('案', 3), ('例', 4)]",11,"[('情', 3), ('况', 4)]",1,0,1,11
"It highlighted that the case of the death of young people presented as persons who died in combat was discovered through the functioning of this system, therefore showing the Government's efforts in this regard.
","It highlighted that the case of the death of young people presented as persons who died in combat was discovered through the functioning of this system , therefore showing the Government 's efforts in this regard . ","It did not highlight that the case of the death of young people presented as persons who died in combat was discovered through the functioning of this system, therefore showing the Government's efforts in this regard.
","It did not highlight that the case of the death of young people presented as persons who died in combat was discovered through the functioning of this system , therefore showing the Government 's efforts in this regard . ",positive,['highlighted'],MUTATED,"0-0,1-3,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13,12-14,13-15,14-16,15-17,16-18,17-19,18-20,19-21,20-22,21-23,22-24,23-25,24-26,25-27,26-28,27-29,28-30,29-31,30-32,31-33,32-34,33-35,34-36,35-37,36-38,37-39","它强调，在该系统运行中发现有些青年人的死亡被说成是阵亡，这说明了政府在这方面的努力。
",case-4,UNv1,"它强调说，通过这一制度的运作发现了青年人在战斗中丧生的情况，因此表明了政府在这方面的努力。
","它没有强调，作为在战斗中丧生的人的青年人死亡的案件是通过这一制度的运作发现的，因此表明了政府在这方面的努力。
",它 强 调 说 ， 通 过 这 一 制 度 的 运 作 发 现 了 青 年 人 在 战 斗 中 丧 生 的 情 况 ， 因 此 表 明 了 政 府 在 这 方 面 的 努 力 。,它 没 有 强 调 ， 作 为 在 战 斗 中 丧 生 的 人 的 青 年 人 死 亡 的 案 件 是 通 过 这 一 制 度 的 运 作 发 现 的 ， 因 此 表 明 了 政 府 在 这 方 面 的 努 力 。,"0-0 1-1 1-2 2-3 4-27 4-28 9-17 9-18 10-19 15-24 16-23 17-21 17-22 18-20 19-14 19-15 20-5 20-6 22-12 22-13 24-7 25-9 25-10 26-29 26-30 26-31 27-32 27-33 28-35 29-36 30-42 30-43 31-37 32-38 33-39 33-40
","0-0 1-1 1-2 2-1 3-3 3-4 6-23 6-24 9-20 9-21 11-17 11-18 12-19 14-7 17-12 18-8 18-11 19-9 19-10 20-25 21-35 21-36 22-26 22-27 23-35 24-33 24-34 25-37 26-28 27-30 27-31 28-38 28-39 28-40 29-41 30-44 31-45 32-51 32-52 33-46 34-47 35-48 35-49
",11,"[('情', 27), ('况', 28)]",14,"[('案', 23), ('件', 24)]",1,1,0,11
"The two other individuals who were subjects of the Ivorian letter — Oulai Patrick and Kei Bah Donatien — were transferred to the Zwedru Palace of Corrections.
",The two other individuals who were subjects of the Ivorian letter — Oulai Patrick and Kei Bah Donatien — were transferred to the Zwedru Palace of Corrections . ,"The two other individuals who were subjects of the Ivorian letter — Oulai Patrick and Kei Bah Donatien — were not transferred to the Zwedru Palace of Corrections.
",The two other individuals who were subjects of the Ivorian letter — Oulai Patrick and Kei Bah Donatien — were not transferred to the Zwedru Palace of Corrections . ,positive,['transferred'],MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-14,15-15,16-16,17-17,18-18,19-19,20-21,21-22,22-23,23-24,24-25,25-26,26-27,27-28,28-29","科特迪瓦信函提到的另外两人(Oulai Patrick和Kei Bah Donatien)被移送到Zwedru Palace教养所。
",subject-6,UNv1,"另外两名科特迪瓦信件的对象——欧莱·帕特里克和基·巴·多纳蒂安——被转移到绥德鲁惩戒宫。
","作为科特迪瓦信件主体的另外两个人——欧莱·帕特里克和基·巴赫·多纳蒂安——没有被转移到绥德鲁惩戒宫。
",另 外 两 名 科 特 迪 瓦 信 件 的 对 象 — — 欧 莱 · 帕 特 里 克 和 基 · 巴 · 多 纳 蒂 安 — — 被 转 移 到 绥 德 鲁 惩 戒 宫 。,作 为 科 特 迪 瓦 信 件 主 体 的 另 外 两 个 人 — — 欧 莱 · 帕 特 里 克 和 基 · 巴 赫 · 多 纳 蒂 安 — — 没 有 被 转 移 到 绥 德 鲁 惩 戒 宫 。,"1-2 1-3 2-0 2-1 6-11 7-10 9-4 9-5 9-6 9-7 10-8 10-9 11-14 11-16 12-13 12-14 12-17 13-18 13-20 13-21 14-22 15-23 16-25 16-26 17-27 17-28 18-31 19-33 20-34 20-35 20-36 21-36 22-36 23-37 23-38 23-39 24-42 25-43 26-40 26-41
","1-13 2-11 2-12 3-14 4-15 5-7 6-8 6-9 7-10 9-2 9-3 9-4 9-5 10-6 10-7 11-17 11-19 12-16 12-17 12-20 13-21 13-23 13-24 14-25 15-26 16-30 17-31 17-32 18-35 19-39 20-37 20-38 21-39 21-40 21-41 21-42 22-42 23-42 24-43 24-44 24-45 25-48 26-49 27-46 27-47
",4,"[('对', 11)]",6,"[('主', 8), ('体', 9)]",1,0,1,6
"She looked down at her Viennese fan of eagle feathers.
",She looked down at her Viennese fan of eagle feathers . ,"She did not look down at her Viennese fan of eagle feathers.
",She did not look down at her Viennese fan of eagle feathers . ,positive,['looked'],MUTATED,"0-0,1-3,2-4,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13","她的头低着,眼睛看着手中的威尼斯鹰羽扇.
",fan-6,cwmt,"她低头看着维也纳人扇的鹰羽毛。
","她没有低头看着她的维也纳鹰羽毛粉丝。
",她 低 头 看 着 维 也 纳 人 扇 的 鹰 羽 毛 。,她 没 有 低 头 看 着 她 的 维 也 纳 鹰 羽 毛 粉 丝 。,"0-0 1-3 1-4 2-1 5-5 5-6 5-7 5-8 6-9 7-10 8-11 9-12 9-13 9-14
","0-0 1-1 1-2 2-1 3-5 3-6 4-3 6-7 7-9 7-10 7-11 8-15 8-16 9-15 10-12 11-13 11-14
",0,"[('扇', 9)]",1,"[('粉', 15), ('丝', 16)]",1,1,0,0
"and this case, I'm talking about the solar system, that's Copernicus,
","and this case , I 'm talking about the solar system , that 's Copernicus , ","and this case, I'm talking about the solar system, that's not Copernicus,
","and this case , I 'm talking about the solar system , that 's not Copernicus , ",positive,"[""'s""]",MUTATED,"0-0,1-1,2-2,3-3,4-4,5-5,6-6,7-7,8-8,9-9,10-10,11-11,12-12,13-13,14-15,15-16,16-17","比方说哥白尼的天体运行学说
",case-2,um,"这个案例，我说的是太阳系，那是哥白尼，
","在这种情况下，我说的是太阳系，那不是哥白尼，
",这 个 案 例 ， 我 说 的 是 太 阳 系 ， 那 是 哥 白 尼 ，,在 这 种 情 况 下 ， 我 说 的 是 太 阳 系 ， 那 不 是 哥 白 尼 ，,"0-1 1-0 2-2 2-3 2-4 3-5 4-6 5-6 6-7 7-9 7-10 8-11 9-13 9-14 10-15 10-16 10-17
","1-1 2-2 2-3 2-4 2-5 2-6 3-7 4-8 5-8 6-9 7-11 7-12 8-13 9-15 9-17 10-16 11-18 11-19 11-20
",14,"[('案', 2), ('例', 3), ('，', 4)]",11,"[('种', 2), ('情', 3), ('况', 4), ('下', 5), ('，', 6)]",1,0,1,11
"A bird is known by its note and a man by his talk.
",A bird is known by its note and a man by his talk . ,"A bird is not known by its note and a man by his talk.
",A bird is not known by its note and a man by his talk . ,positive,['known'],MUTATED,"0-0,1-1,2-2,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15","，闻其歌知其鸟，听其言知其人。
",note-6,cwmt,"一只鸟以其音符而闻名，一只鸟以其谈话而闻名。
","一只鸟不是通过它的笔记来认识的，一个人是靠他的谈话来认识的。
",一 只 鸟 以 其 音 符 而 闻 名 ， 一 只 鸟 以 其 谈 话 而 闻 名 。,一 只 鸟 不 是 通 过 它 的 笔 记 来 认 识 的 ， 一 个 人 是 靠 他 的 谈 话 来 认 识 的 。,"0-0 1-1 1-2 3-9 4-9 5-4 6-5 6-6 7-7 7-18 8-11 11-20 12-16 12-17
","0-0 1-1 1-2 2-4 3-3 4-12 4-13 5-5 5-6 6-7 7-9 7-10 9-17 10-18 11-20 12-21 12-22 13-23 13-24 13-25
",1,"[('音', 5), ('符', 6)]",6,"[('笔', 9), ('记', 10)]",1,1,0,1
"These terms should be consistent with the rights and obligations of WTO members.
",These terms should be consistent with the rights and obligations of WTO members . ,"These terms should not be consistent with the rights and obligations of WTO members.
",These terms should not be consistent with the rights and obligations of WTO members . ,positive,['be'],MUTATED,"0-0,1-1,2-2,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15","这些条件应当与世贸组织成员国的权利和义务相一致。
",term-1,UNv1,"这些条款应符合世贸组织成员的权利和义务。
","这些术语不应与世贸组织成员的权利和义务相一致。
",这 些 条 款 应 符 合 世 贸 组 织 成 员 的 权 利 和 义 务 。,这 些 术 语 不 应 与 世 贸 组 织 成 员 的 权 利 和 义 务 相 一 致 。,"0-0 0-1 1-2 1-3 2-4 3-4 4-5 4-6 5-5 7-14 7-15 8-16 9-17 9-18 10-17 11-7 11-8 11-9 11-10 12-11 12-12
","0-0 0-1 1-2 1-3 2-5 3-4 4-5 5-6 6-6 8-14 8-15 9-16 10-17 10-18 11-18 12-7 12-8 12-9 12-10 13-11 13-12 13-22
",3,"[('条', 2), ('款', 3)]",0,"[('术', 2), ('语', 3)]",1,1,0,3
"The second case relates to cross-border gambling services.
",The second case relates to cross - border gambling services . ,"The second case does not relate to cross-border gambling services.
",The second case does not relate to cross - border gambling services . ,positive,['relates'],MUTATED,"0-0,1-1,2-2,3-5,4-6,5-7,6-8,7-9,8-10,9-11,10-12,11-13","第二起案件涉及跨界赌博服务。
",case-2,UNv1,"第二个案件涉及跨境赌博服务。
","第二种情况与跨境赌博服务无关。
",第 二 个 案 件 涉 及 跨 境 赌 博 服 务 。,第 二 种 情 况 与 跨 境 赌 博 服 务 无 关 。,"0-0 0-2 1-1 2-3 2-4 3-5 3-6 4-8 5-7 6-9 6-10 7-11 7-12 7-13
","0-0 1-1 2-2 2-3 2-4 3-5 4-5 5-5 7-6 7-7 8-8 8-9 9-10 9-11
",14,"[('案', 3), ('件', 4)]",11,"[('种', 2), ('情', 3), ('况', 4)]",1,1,0,14
"Different opinions are raised on the drawing patterns of the moving direction of stocks in the sieve frames.
",Different opinions are raised on the drawing patterns of the moving direction of stocks in the sieve frames . ,"Different opinions are not raised on the drawing patterns of the moving direction of stocks in the sieve frames.
",Different opinions are not raised on the drawing patterns of the moving direction of stocks in the sieve frames . ,positive,['raised'],MUTATED,"0-0,1-1,2-2,3-4,4-5,5-6,6-7,7-8,8-9,9-10,10-11,11-12,12-13,13-14,14-15,15-16,16-17,17-18,18-19,19-20","对筛格中物料走向的画法提出了不同意见；
",stock-13,cwmt,"对于筛架中库存移动方向的绘制模式提出了不同的意见。
","对于筛架中股票移动方向的绘制模式，没有提出不同的意见。
",对 于 筛 架 中 库 存 移 动 方 向 的 绘 制 模 式 提 出 了 不 同 的 意 见 。,对 于 筛 架 中 股 票 移 动 方 向 的 绘 制 模 式 ， 没 有 提 出 不 同 的 意 见 。,"0-19 1-0 2-1 3-16 3-17 6-12 6-13 7-14 7-15 8-11 10-7 10-8 11-9 11-10 12-21 13-5 13-6 14-4 16-2 17-3 17-24
","0-22 1-0 2-1 3-17 3-18 3-21 4-19 4-20 7-12 7-13 8-14 8-15 9-13 10-13 11-7 11-8 12-9 12-10 13-23 14-5 14-6 15-4 17-2 18-3 18-26
",7,"[('库', 5), ('存', 6)]",2,"[('股', 5), ('票', 6)]",1,1,0,7
